,time,value
2018-12-22 00:13:46,00:13:46,51
2018-12-22 00:14:01,00:14:01,51
2018-12-22 00:14:06,00:14:06,52
2018-12-22 00:14:21,00:14:21,52
2018-12-22 00:14:26,00:14:26,55
2018-12-22 00:14:36,00:14:36,54
2018-12-22 00:14:41,00:14:41,57
2018-12-22 00:14:46,00:14:46,58
2018-12-22 00:14:51,00:14:51,59
2018-12-22 00:14:56,00:14:56,60
2018-12-22 00:15:01,00:15:01,62
2018-12-22 00:15:06,00:15:06,63
2018-12-22 00:15:14,00:15:14,62
2018-12-22 00:15:19,00:15:19,63
2018-12-22 00:15:24,00:15:24,65
2018-12-22 00:15:29,00:15:29,66
2018-12-22 00:15:34,00:15:34,67
2018-12-22 00:15:39,00:15:39,66
2018-12-22 00:15:54,00:15:54,68
2018-12-22 00:15:59,00:15:59,66
2018-12-22 00:16:04,00:16:04,59
2018-12-22 00:16:09,00:16:09,55
2018-12-22 00:16:14,00:16:14,52
2018-12-22 00:16:19,00:16:19,50
2018-12-22 00:16:24,00:16:24,49
2018-12-22 00:16:29,00:16:29,50
2018-12-22 00:16:34,00:16:34,49
2018-12-22 00:16:49,00:16:49,50
2018-12-22 00:16:59,00:16:59,51
2018-12-22 00:17:09,00:17:09,52
2018-12-22 00:17:14,00:17:14,52
2018-12-22 00:17:19,00:17:19,53
2018-12-22 00:17:24,00:17:24,61
2018-12-22 00:17:29,00:17:29,69
2018-12-22 00:17:39,00:17:39,70
2018-12-22 00:17:44,00:17:44,70
2018-12-22 00:17:54,00:17:54,71
2018-12-22 00:17:59,00:17:59,71
2018-12-22 00:18:04,00:18:04,68
2018-12-22 00:18:14,00:18:14,66
2018-12-22 00:18:19,00:18:19,62
2018-12-22 00:18:24,00:18:24,63
2018-12-22 00:18:29,00:18:29,65
2018-12-22 00:18:34,00:18:34,54
2018-12-22 00:18:39,00:18:39,53
2018-12-22 00:18:54,00:18:54,52
2018-12-22 00:19:09,00:19:09,52
2018-12-22 00:19:14,00:19:14,53
2018-12-22 00:19:19,00:19:19,59
2018-12-22 00:19:24,00:19:24,61
2018-12-22 00:19:39,00:19:39,60
2018-12-22 00:19:44,00:19:44,59
2018-12-22 00:19:49,00:19:49,56
2018-12-22 00:19:54,00:19:54,59
2018-12-22 00:20:09,00:20:09,59
2018-12-22 00:20:14,00:20:14,60
2018-12-22 00:20:24,00:20:24,62
2018-12-22 00:20:29,00:20:29,63
2018-12-22 00:20:34,00:20:34,61
2018-12-22 00:20:39,00:20:39,61
2018-12-22 00:20:44,00:20:44,60
2018-12-22 00:20:49,00:20:49,59
2018-12-22 00:20:59,00:20:59,60
2018-12-22 00:21:04,00:21:04,59
2018-12-22 00:21:09,00:21:09,58
2018-12-22 00:21:14,00:21:14,59
2018-12-22 00:21:19,00:21:19,60
2018-12-22 00:21:24,00:21:24,59
2018-12-22 00:21:34,00:21:34,60
2018-12-22 00:21:39,00:21:39,61
2018-12-22 00:21:44,00:21:44,63
2018-12-22 00:21:49,00:21:49,62
2018-12-22 00:21:54,00:21:54,60
2018-12-22 00:21:59,00:21:59,59
2018-12-22 00:22:04,00:22:04,59
2018-12-22 00:22:09,00:22:09,61
2018-12-22 00:22:14,00:22:14,64
2018-12-22 00:22:19,00:22:19,66
2018-12-22 00:22:24,00:22:24,66
2018-12-22 00:22:29,00:22:29,68
2018-12-22 00:22:34,00:22:34,62
2018-12-22 00:22:39,00:22:39,61
2018-12-22 00:22:49,00:22:49,60
2018-12-22 00:22:54,00:22:54,59
2018-12-22 00:23:09,00:23:09,59
2018-12-22 00:23:14,00:23:14,58
2018-12-22 00:23:24,00:23:24,60
2018-12-22 00:23:29,00:23:29,59
2018-12-22 00:23:39,00:23:39,60
2018-12-22 00:23:49,00:23:49,59
2018-12-22 00:23:54,00:23:54,59
2018-12-22 00:24:04,00:24:04,62
2018-12-22 00:24:09,00:24:09,61
2018-12-22 00:24:14,00:24:14,62
2018-12-22 00:24:19,00:24:19,61
2018-12-22 00:24:24,00:24:24,58
2018-12-22 00:24:29,00:24:29,57
2018-12-22 00:24:34,00:24:34,57
2018-12-22 00:24:39,00:24:39,57
2018-12-22 00:24:44,00:24:44,57
2018-12-22 00:24:49,00:24:49,56
2018-12-22 00:25:04,00:25:04,58
2018-12-22 00:25:09,00:25:09,59
2018-12-22 00:25:19,00:25:19,58
2018-12-22 00:25:24,00:25:24,59
2018-12-22 00:25:34,00:25:34,60
2018-12-22 00:25:39,00:25:39,61
2018-12-22 00:25:49,00:25:49,62
2018-12-22 00:25:54,00:25:54,63
2018-12-22 00:26:09,00:26:09,62
2018-12-22 00:26:19,00:26:19,63
2018-12-22 00:26:24,00:26:24,65
2018-12-22 00:26:29,00:26:29,66
2018-12-22 00:26:34,00:26:34,68
2018-12-22 00:26:44,00:26:44,67
2018-12-22 00:26:49,00:26:49,68
2018-12-22 00:26:59,00:26:59,67
2018-12-22 00:27:04,00:27:04,59
2018-12-22 00:27:09,00:27:09,56
2018-12-22 00:27:14,00:27:14,56
2018-12-22 00:27:19,00:27:19,55
2018-12-22 00:27:24,00:27:24,54
2018-12-22 00:27:29,00:27:29,55
2018-12-22 00:27:39,00:27:39,56
2018-12-22 00:27:49,00:27:49,57
2018-12-22 00:27:59,00:27:59,58
2018-12-22 00:28:04,00:28:04,57
2018-12-22 00:28:19,00:28:19,57
2018-12-22 00:28:34,00:28:34,57
2018-12-22 00:28:39,00:28:39,58
2018-12-22 00:28:44,00:28:44,57
2018-12-22 00:28:49,00:28:49,58
2018-12-22 00:28:54,00:28:54,60
2018-12-22 00:28:59,00:28:59,62
2018-12-22 00:29:04,00:29:04,61
2018-12-22 00:29:09,00:29:09,56
2018-12-22 00:29:14,00:29:14,55
2018-12-22 00:29:24,00:29:24,54
2018-12-22 00:29:39,00:29:39,54
2018-12-22 00:30:15,00:30:15,56
2018-12-22 00:30:25,00:30:25,55
2018-12-22 00:30:30,00:30:30,56
2018-12-22 00:30:35,00:30:35,55
2018-12-22 00:30:40,00:30:40,54
2018-12-22 00:30:45,00:30:45,53
2018-12-22 00:31:00,00:31:00,53
2018-12-22 00:31:05,00:31:05,52
2018-12-22 00:31:15,00:31:15,51
2018-12-22 00:31:30,00:31:30,51
2018-12-22 00:31:35,00:31:35,50
2018-12-22 00:31:40,00:31:40,49
2018-12-22 00:31:45,00:31:45,50
2018-12-22 00:31:55,00:31:55,49
2018-12-22 00:32:00,00:32:00,48
2018-12-22 00:32:15,00:32:15,48
2018-12-22 00:32:25,00:32:25,49
2018-12-22 00:32:35,00:32:35,50
2018-12-22 00:32:50,00:32:50,50
2018-12-22 00:33:05,00:33:05,50
2018-12-22 00:33:10,00:33:10,58
2018-12-22 00:33:20,00:33:20,57
2018-12-22 00:33:25,00:33:25,56
2018-12-22 00:33:40,00:33:40,57
2018-12-22 00:33:45,00:33:45,58
2018-12-22 00:34:00,00:34:00,58
2018-12-22 00:34:05,00:34:05,58
2018-12-22 00:34:10,00:34:10,59
2018-12-22 00:34:15,00:34:15,60
2018-12-22 00:34:20,00:34:20,63
2018-12-22 00:34:25,00:34:25,63
2018-12-22 00:34:30,00:34:30,61
2018-12-22 00:34:35,00:34:35,58
2018-12-22 00:34:40,00:34:40,55
2018-12-22 00:34:45,00:34:45,52
2018-12-22 00:34:50,00:34:50,51
2018-12-22 00:35:05,00:35:05,52
2018-12-22 00:35:10,00:35:10,53
2018-12-22 00:35:15,00:35:15,55
2018-12-22 00:35:20,00:35:20,56
2018-12-22 00:35:25,00:35:25,58
2018-12-22 00:35:35,00:35:35,57
2018-12-22 00:35:40,00:35:40,56
2018-12-22 00:35:55,00:35:55,56
2018-12-22 00:36:00,00:36:00,55
2018-12-22 00:36:15,00:36:15,55
2018-12-22 00:36:20,00:36:20,55
2018-12-22 00:36:30,00:36:30,54
2018-12-22 00:36:35,00:36:35,55
2018-12-22 00:36:40,00:36:40,56
2018-12-22 00:36:55,00:36:55,56
2018-12-22 00:37:00,00:37:00,57
2018-12-22 00:37:05,00:37:05,56
2018-12-22 00:37:10,00:37:10,53
2018-12-22 00:37:15,00:37:15,52
2018-12-22 00:37:20,00:37:20,53
2018-12-22 00:37:25,00:37:25,52
2018-12-22 00:37:35,00:37:35,51
2018-12-22 00:37:45,00:37:45,54
2018-12-22 00:37:50,00:37:50,58
2018-12-22 00:37:55,00:37:55,56
2018-12-22 00:38:00,00:38:00,55
2018-12-22 00:38:10,00:38:10,56
2018-12-22 00:38:20,00:38:20,56
2018-12-22 00:38:25,00:38:25,55
2018-12-22 00:38:40,00:38:40,55
2018-12-22 00:38:45,00:38:45,55
2018-12-22 00:39:00,00:39:00,55
2018-12-22 00:39:05,00:39:05,56
2018-12-22 00:39:10,00:39:10,58
2018-12-22 00:39:15,00:39:15,57
2018-12-22 00:39:20,00:39:20,56
2018-12-22 00:39:25,00:39:25,55
2018-12-22 00:39:30,00:39:30,55
2018-12-22 00:39:45,00:39:45,55
2018-12-22 00:39:50,00:39:50,57
2018-12-22 00:39:55,00:39:55,60
2018-12-22 00:40:00,00:40:00,61
2018-12-22 00:40:05,00:40:05,62
2018-12-22 00:40:15,00:40:15,64
2018-12-22 00:40:20,00:40:20,65
2018-12-22 00:40:35,00:40:35,65
2018-12-22 00:40:40,00:40:40,64
2018-12-22 00:40:45,00:40:45,62
2018-12-22 00:40:50,00:40:50,61
2018-12-22 00:41:05,00:41:05,62
2018-12-22 00:41:10,00:41:10,61
2018-12-22 00:41:15,00:41:15,58
2018-12-22 00:41:20,00:41:20,56
2018-12-22 00:41:25,00:41:25,54
2018-12-22 00:41:30,00:41:30,54
2018-12-22 00:41:35,00:41:35,53
2018-12-22 00:41:40,00:41:40,53
2018-12-22 00:41:45,00:41:45,54
2018-12-22 00:41:50,00:41:50,53
2018-12-22 00:42:00,00:42:00,56
2018-12-22 00:42:05,00:42:05,60
2018-12-22 00:42:10,00:42:10,58
2018-12-22 00:42:15,00:42:15,56
2018-12-22 00:42:30,00:42:30,54
2018-12-22 00:42:35,00:42:35,54
2018-12-22 00:42:40,00:42:40,55
2018-12-22 00:42:45,00:42:45,54
2018-12-22 00:43:00,00:43:00,53
2018-12-22 00:43:10,00:43:10,54
2018-12-22 00:43:15,00:43:15,53
2018-12-22 00:43:30,00:43:30,53
2018-12-22 00:43:35,00:43:35,53
2018-12-22 00:43:45,00:43:45,51
2018-12-22 00:43:50,00:43:50,50
2018-12-22 00:44:00,00:44:00,52
2018-12-22 00:44:15,00:44:15,53
2018-12-22 00:44:20,00:44:20,53
2018-12-22 00:44:35,00:44:35,54
2018-12-22 00:44:40,00:44:40,55
2018-12-22 00:44:45,00:44:45,54
2018-12-22 00:45:00,00:45:00,56
2018-12-22 00:45:05,00:45:05,60
2018-12-22 00:45:10,00:45:10,61
2018-12-22 00:45:15,00:45:15,60
2018-12-22 00:45:20,00:45:20,58
2018-12-22 00:45:25,00:45:25,55
2018-12-22 00:45:30,00:45:30,54
2018-12-22 00:45:40,00:45:40,55
2018-12-22 00:45:45,00:45:45,56
2018-12-22 00:45:50,00:45:50,57
2018-12-22 00:45:55,00:45:55,60
2018-12-22 00:46:00,00:46:00,61
2018-12-22 00:46:05,00:46:05,60
2018-12-22 00:46:15,00:46:15,61
2018-12-22 00:46:20,00:46:20,62
2018-12-22 00:46:25,00:46:25,63
2018-12-22 00:46:30,00:46:30,62
2018-12-22 00:46:35,00:46:35,61
2018-12-22 00:46:41,00:46:41,60
2018-12-22 00:46:46,00:46:46,58
2018-12-22 00:47:01,00:47:01,57
2018-12-22 00:47:06,00:47:06,56
2018-12-22 00:47:11,00:47:11,56
2018-12-22 00:47:26,00:47:26,55
2018-12-22 00:47:31,00:47:31,54
2018-12-22 00:47:36,00:47:36,53
2018-12-22 00:47:41,00:47:41,53
2018-12-22 00:47:46,00:47:46,54
2018-12-22 00:47:56,00:47:56,55
2018-12-22 00:48:11,00:48:11,55
2018-12-22 00:48:16,00:48:16,54
2018-12-22 00:48:31,00:48:31,54
2018-12-22 00:48:41,00:48:41,53
2018-12-22 00:48:51,00:48:51,52
2018-12-22 00:49:06,00:49:06,52
2018-12-22 00:49:21,00:49:21,52
2018-12-22 00:49:26,00:49:26,53
2018-12-22 00:49:31,00:49:31,54
2018-12-22 00:49:36,00:49:36,55
2018-12-22 00:49:41,00:49:41,56
2018-12-22 00:49:51,00:49:51,56
2018-12-22 00:49:56,00:49:56,55
2018-12-22 00:50:01,00:50:01,56
2018-12-22 00:50:11,00:50:11,55
2018-12-22 00:50:16,00:50:16,54
2018-12-22 00:50:21,00:50:21,54
2018-12-22 00:50:26,00:50:26,54
2018-12-22 00:50:31,00:50:31,55
2018-12-22 00:50:36,00:50:36,55
2018-12-22 00:50:41,00:50:41,54
2018-12-22 00:50:56,00:50:56,53
2018-12-22 00:51:11,00:51:11,54
2018-12-22 00:51:26,00:51:26,54
2018-12-22 00:51:36,00:51:36,53
2018-12-22 00:51:46,00:51:46,52
2018-12-22 00:52:01,00:52:01,53
2018-12-22 00:52:11,00:52:11,54
2018-12-22 00:52:26,00:52:26,56
2018-12-22 00:52:31,00:52:31,57
2018-12-22 00:52:46,00:52:46,57
2018-12-22 00:52:56,00:52:56,58
2018-12-22 00:53:01,00:53:01,59
2018-12-22 00:53:16,00:53:16,60
2018-12-22 00:53:31,00:53:31,60
2018-12-22 00:53:36,00:53:36,60
2018-12-22 00:53:51,00:53:51,61
2018-12-22 00:53:56,00:53:56,63
2018-12-22 00:54:01,00:54:01,69
2018-12-22 00:54:06,00:54:06,70
2018-12-22 00:54:11,00:54:11,71
2018-12-22 00:54:16,00:54:16,72
2018-12-22 00:54:21,00:54:21,73
2018-12-22 00:54:26,00:54:26,73
2018-12-22 00:54:31,00:54:31,74
2018-12-22 00:54:41,00:54:41,72
2018-12-22 00:54:56,00:54:56,72
2018-12-22 00:55:06,00:55:06,73
2018-12-22 00:55:11,00:55:11,74
2018-12-22 00:55:21,00:55:21,74
2018-12-22 00:55:26,00:55:26,63
2018-12-22 00:55:31,00:55:31,58
2018-12-22 00:55:36,00:55:36,57
2018-12-22 00:55:41,00:55:41,53
2018-12-22 00:55:46,00:55:46,52
2018-12-22 00:55:51,00:55:51,51
2018-12-22 00:55:56,00:55:56,50
2018-12-22 00:56:06,00:56:06,49
2018-12-22 00:56:21,00:56:21,49
2018-12-22 00:56:26,00:56:26,48
2018-12-22 00:56:41,00:56:41,48
2018-12-22 00:56:46,00:56:46,54
2018-12-22 00:57:01,00:57:01,54
2018-12-22 00:57:11,00:57:11,52
2018-12-22 00:57:16,00:57:16,51
2018-12-22 00:57:21,00:57:21,50
2018-12-22 00:57:36,00:57:36,50
2018-12-22 00:57:41,00:57:41,49
2018-12-22 00:57:50,00:57:50,47
2018-12-22 00:58:00,00:58:00,46
2018-12-22 00:58:15,00:58:15,46
2018-12-22 00:58:30,00:58:30,47
2018-12-22 00:58:45,00:58:45,47
2018-12-22 00:59:00,00:59:00,47
2018-12-22 00:59:05,00:59:05,48
2018-12-22 00:59:10,00:59:10,49
2018-12-22 00:59:15,00:59:15,50
2018-12-22 00:59:20,00:59:20,52
2018-12-22 00:59:25,00:59:25,53
2018-12-22 00:59:30,00:59:30,52
2018-12-22 00:59:35,00:59:35,51
2018-12-22 00:59:45,00:59:45,50
2018-12-22 00:59:50,00:59:50,49
2018-12-22 00:59:55,00:59:55,48
2018-12-22 01:00:00,01:00:00,47
2018-12-22 01:00:10,01:00:10,48
2018-12-22 01:00:15,01:00:15,51
2018-12-22 01:00:20,01:00:20,50
2018-12-22 01:00:25,01:00:25,48
2018-12-22 01:00:30,01:00:30,47
2018-12-22 01:00:45,01:00:45,48
2018-12-22 01:00:50,01:00:50,47
2018-12-22 01:01:05,01:01:05,48
2018-12-22 01:01:20,01:01:20,50
2018-12-22 01:01:25,01:01:25,64
2018-12-22 01:01:30,01:01:30,67
2018-12-22 01:01:35,01:01:35,68
2018-12-22 01:01:40,01:01:40,66
2018-12-22 01:01:45,01:01:45,63
2018-12-22 01:01:50,01:01:50,61
2018-12-22 01:01:55,01:01:55,60
2018-12-22 01:02:10,01:02:10,60
2018-12-22 01:02:15,01:02:15,61
2018-12-22 01:02:30,01:02:30,62
2018-12-22 01:02:40,01:02:40,61
2018-12-22 01:02:45,01:02:45,59
2018-12-22 01:02:50,01:02:50,57
2018-12-22 01:02:55,01:02:55,56
2018-12-22 01:03:10,01:03:10,56
2018-12-22 01:03:20,01:03:20,57
2018-12-22 01:03:25,01:03:25,58
2018-12-22 01:03:40,01:03:40,58
2018-12-22 01:03:45,01:03:45,59
2018-12-22 01:03:50,01:03:50,60
2018-12-22 01:03:55,01:03:55,62
2018-12-22 01:04:05,01:04:05,61
2018-12-22 01:04:10,01:04:10,57
2018-12-22 01:04:15,01:04:15,55
2018-12-22 01:04:30,01:04:30,54
2018-12-22 01:04:35,01:04:35,52
2018-12-22 01:04:40,01:04:40,51
2018-12-22 01:04:45,01:04:45,50
2018-12-22 01:04:50,01:04:50,49
2018-12-22 01:05:00,01:05:00,48
2018-12-22 01:05:05,01:05:05,49
2018-12-22 01:05:20,01:05:20,48
2018-12-22 01:05:25,01:05:25,49
2018-12-22 01:05:35,01:05:35,48
2018-12-22 01:05:50,01:05:50,48
2018-12-22 01:06:05,01:06:05,48
2018-12-22 01:06:10,01:06:10,47
2018-12-22 01:06:25,01:06:25,47
2018-12-22 01:06:30,01:06:30,46
2018-12-22 01:06:35,01:06:35,47
2018-12-22 01:06:40,01:06:40,48
2018-12-22 01:06:45,01:06:45,51
2018-12-22 01:06:50,01:06:50,55
2018-12-22 01:06:55,01:06:55,54
2018-12-22 01:07:00,01:07:00,53
2018-12-22 01:07:05,01:07:05,52
2018-12-22 01:07:10,01:07:10,51
2018-12-22 01:07:15,01:07:15,50
2018-12-22 01:07:20,01:07:20,49
2018-12-22 01:07:25,01:07:25,48
2018-12-22 01:07:40,01:07:40,47
2018-12-22 01:07:55,01:07:55,47
2018-12-22 01:08:10,01:08:10,47
2018-12-22 01:08:25,01:08:25,48
2018-12-22 01:08:30,01:08:30,52
2018-12-22 01:08:40,01:08:40,51
2018-12-22 01:08:55,01:08:55,50
2018-12-22 01:09:00,01:09:00,49
2018-12-22 01:09:10,01:09:10,48
2018-12-22 01:09:25,01:09:25,48
2018-12-22 01:09:30,01:09:30,47
2018-12-22 01:09:45,01:09:45,47
2018-12-22 01:10:00,01:10:00,47
2018-12-22 01:10:05,01:10:05,48
2018-12-22 01:10:10,01:10:10,51
2018-12-22 01:10:15,01:10:15,52
2018-12-22 01:10:20,01:10:20,51
2018-12-22 01:10:25,01:10:25,50
2018-12-22 01:10:35,01:10:35,49
2018-12-22 01:10:50,01:10:50,48
2018-12-22 01:11:05,01:11:05,48
2018-12-22 01:11:20,01:11:20,48
2018-12-22 01:11:30,01:11:30,50
2018-12-22 01:11:35,01:11:35,51
2018-12-22 01:11:40,01:11:40,50
2018-12-22 01:11:45,01:11:45,49
2018-12-22 01:12:00,01:12:00,49
2018-12-22 01:12:05,01:12:05,49
2018-12-22 01:12:10,01:12:10,48
2018-12-22 01:12:25,01:12:25,48
2018-12-22 01:12:27,01:12:27,48
2018-12-22 01:12:32,01:12:32,49
2018-12-22 01:12:42,01:12:42,49
2018-12-22 01:12:52,01:12:52,52
2018-12-22 01:12:57,01:12:57,56
2018-12-22 01:13:02,01:13:02,55
2018-12-22 01:13:07,01:13:07,54
2018-12-22 01:13:22,01:13:22,52
2018-12-22 01:13:27,01:13:27,51
2018-12-22 01:13:42,01:13:42,55
2018-12-22 01:13:52,01:13:52,53
2018-12-22 01:13:57,01:13:57,52
2018-12-22 01:14:02,01:14:02,51
2018-12-22 01:14:07,01:14:07,49
2018-12-22 01:14:22,01:14:22,50
2018-12-22 01:14:32,01:14:32,51
2018-12-22 01:14:37,01:14:37,52
2018-12-22 01:14:42,01:14:42,53
2018-12-22 01:14:47,01:14:47,54
2018-12-22 01:14:52,01:14:52,57
2018-12-22 01:14:57,01:14:57,58
2018-12-22 01:15:07,01:15:07,57
2018-12-22 01:15:12,01:15:12,55
2018-12-22 01:15:22,01:15:22,53
2018-12-22 01:15:32,01:15:32,52
2018-12-22 01:15:37,01:15:37,51
2018-12-22 01:15:42,01:15:42,50
2018-12-22 01:15:48,01:15:48,49
2018-12-22 01:16:03,01:16:03,50
2018-12-22 01:16:13,01:16:13,49
2018-12-22 01:16:28,01:16:28,50
2018-12-22 01:16:38,01:16:38,49
2018-12-22 01:16:43,01:16:43,48
2018-12-22 01:16:58,01:16:58,47
2018-12-22 01:17:08,01:17:08,48
2018-12-22 01:17:23,01:17:23,48
2018-12-22 01:17:28,01:17:28,49
2018-12-22 01:17:33,01:17:33,50
2018-12-22 01:17:38,01:17:38,51
2018-12-22 01:17:48,01:17:48,52
2018-12-22 01:17:53,01:17:53,63
2018-12-22 01:17:58,01:17:58,76
2018-12-22 01:18:03,01:18:03,77
2018-12-22 01:18:13,01:18:13,76
2018-12-22 01:18:18,01:18:18,74
2018-12-22 01:18:23,01:18:23,73
2018-12-22 01:18:33,01:18:33,71
2018-12-22 01:18:43,01:18:43,70
2018-12-22 01:18:53,01:18:53,70
2018-12-22 01:18:58,01:18:58,69
2018-12-22 01:19:03,01:19:03,66
2018-12-22 01:19:08,01:19:08,64
2018-12-22 01:19:13,01:19:13,61
2018-12-22 01:19:18,01:19:18,62
2018-12-22 01:19:28,01:19:28,59
2018-12-22 01:19:33,01:19:33,57
2018-12-22 01:19:38,01:19:38,57
2018-12-22 01:19:43,01:19:43,55
2018-12-22 01:19:48,01:19:48,53
2018-12-22 01:19:53,01:19:53,54
2018-12-22 01:19:58,01:19:58,56
2018-12-22 01:20:13,01:20:13,55
2018-12-22 01:20:28,01:20:28,55
2018-12-22 01:20:33,01:20:33,56
2018-12-22 01:20:43,01:20:43,55
2018-12-22 01:20:48,01:20:48,56
2018-12-22 01:20:53,01:20:53,58
2018-12-22 01:21:08,01:21:08,58
2018-12-22 01:21:18,01:21:18,58
2018-12-22 01:21:33,01:21:33,61
2018-12-22 01:21:38,01:21:38,64
2018-12-22 01:21:43,01:21:43,63
2018-12-22 01:21:48,01:21:48,60
2018-12-22 01:21:53,01:21:53,60
2018-12-22 01:22:03,01:22:03,62
2018-12-22 01:22:18,01:22:18,62
2018-12-22 01:22:23,01:22:23,62
2018-12-22 01:22:28,01:22:28,60
2018-12-22 01:22:33,01:22:33,57
2018-12-22 01:22:38,01:22:38,55
2018-12-22 01:22:43,01:22:43,56
2018-12-22 01:22:48,01:22:48,56
2018-12-22 01:22:53,01:22:53,54
2018-12-22 01:22:58,01:22:58,53
2018-12-22 01:23:03,01:23:03,52
2018-12-22 01:23:13,01:23:13,55
2018-12-22 01:23:18,01:23:18,55
2018-12-22 01:23:23,01:23:23,54
2018-12-22 01:23:28,01:23:28,55
2018-12-22 01:23:33,01:23:33,56
2018-12-22 01:23:38,01:23:38,55
2018-12-22 01:23:43,01:23:43,54
2018-12-22 01:23:48,01:23:48,55
2018-12-22 01:24:03,01:24:03,55
2018-12-22 01:24:08,01:24:08,51
2018-12-22 01:24:13,01:24:13,50
2018-12-22 01:24:18,01:24:18,51
2018-12-22 01:24:28,01:24:28,49
2018-12-22 01:24:33,01:24:33,48
2018-12-22 01:24:38,01:24:38,47
2018-12-22 01:24:53,01:24:53,47
2018-12-22 01:24:58,01:24:58,51
2018-12-22 01:25:03,01:25:03,51
2018-12-22 01:25:08,01:25:08,50
2018-12-22 01:25:13,01:25:13,52
