0,60
1,61
2,62
3,63
4,63
5,62
6,61
7,60
8,57
9,56
10,55
11,58
12,60
13,61
14,62
15,63
16,62
17,60
18,60
19,61
20,62
21,63
22,64
23,65
24,66
25,67
26,66
27,66
28,64
29,64
30,65
31,64
32,65
33,66
34,67
35,68
36,70
37,69
38,68
39,69
40,72
41,73
42,76
43,79
44,79
45,80
46,77
47,75
48,74
49,73
50,72
51,73
52,71
53,68
54,58
55,56
56,55
57,54
58,53
59,54
60,55
61,54
62,55
63,57
64,57
65,56
66,55
67,55
68,54
69,55
70,56
71,56
72,58
73,58
74,57
75,56
76,57
77,58
78,58
79,58
80,58
81,57
82,58
83,59
84,59
85,58
86,58
87,59
88,60
89,61
90,61
91,62
92,63
93,62
94,64
95,65
96,67
97,68
98,67
99,66
100,65
101,66
102,67
103,64
104,63
105,64
106,65
107,67
108,68
109,68
110,69
111,70
112,70
113,68
114,62
115,60
116,58
117,55
118,55
119,54
120,55
121,55
122,57
123,58
124,60
125,63
126,65
127,62
128,61
129,60
130,58
131,55
132,54
133,53
134,54
135,55
136,57
137,56
138,56
139,57
140,58
141,58
142,60
143,61
144,60
145,59
146,58
147,59
148,60
149,61
150,62
151,63
152,64
153,65
154,67
155,68
156,67
157,66
158,65
159,66
160,65
161,64
162,65
163,64
164,62
165,63
166,64
167,63
168,62
169,63
170,62
171,63
172,64
173,63
174,62
175,61
176,62
177,63
178,61
179,60
180,59
181,56
182,57
183,58
184,59
185,60
186,61
187,60
188,59
189,58
190,58
191,59
192,62
193,61
194,60
195,61
196,62
197,63
198,64
199,63
200,63
201,62
202,63
203,64
204,66
205,68
206,66
207,64
208,59
209,57
210,57
211,58
212,59
213,60
214,62
215,66
216,69
217,72
218,74
219,76
220,78
221,77
222,76
223,72
224,69
225,67
226,62
227,61
228,60
229,58
230,59
231,59
232,61
233,59
234,54
235,59
236,60
237,56
238,61
239,58
240,54
241,53
242,52
243,50
244,49
245,49
246,50
247,51
248,52
249,51
250,53
251,57
252,62
253,65
254,68
255,70
256,72
257,73
258,69
259,67
260,66
261,63
262,61
263,60
264,60
265,59
266,62
267,61
268,58
269,60
270,62
271,69
272,83
273,85
274,88
275,90
276,86
277,81
278,77
279,77
280,69
281,68
282,69
283,68
284,66
285,63
286,62
287,62
288,60
289,60
290,62
291,61
292,59
293,56
294,56
295,57
296,60
297,61
298,60
299,57
300,54
301,56
302,56
303,57
304,59
305,63
306,66
307,67
308,68
309,67
310,66
311,65
312,64
313,62
314,61
315,61
316,59
317,57
318,58
319,60
320,62
321,63
