,time,value
2018-12-29 00:33:49,00:33:49,59
2018-12-29 00:34:04,00:34:04,60
2018-12-29 00:34:09,00:34:09,61
2018-12-29 00:34:19,00:34:19,60
2018-12-29 00:34:24,00:34:24,59
2018-12-29 00:34:34,00:34:34,58
2018-12-29 00:34:39,00:34:39,57
2018-12-29 00:34:44,00:34:44,56
2018-12-29 00:34:49,00:34:49,57
2018-12-29 00:34:54,00:34:54,58
2018-12-29 00:34:59,00:34:59,59
2018-12-29 00:35:04,00:35:04,57
2018-12-29 00:35:09,00:35:09,57
2018-12-29 00:35:24,00:35:24,57
2018-12-29 00:35:29,00:35:29,56
2018-12-29 00:35:34,00:35:34,56
2018-12-29 00:35:44,00:35:44,57
2018-12-29 00:35:49,00:35:49,58
2018-12-29 00:35:59,00:35:59,57
2018-12-29 00:36:04,00:36:04,55
2018-12-29 00:36:09,00:36:09,56
2018-12-29 00:36:14,00:36:14,57
2018-12-29 00:36:19,00:36:19,59
2018-12-29 00:36:24,00:36:24,60
2018-12-29 00:36:29,00:36:29,59
2018-12-29 00:36:39,00:36:39,57
2018-12-29 00:36:44,00:36:44,55
2018-12-29 00:36:49,00:36:49,54
2018-12-29 00:37:04,00:37:04,54
2018-12-29 00:37:09,00:37:09,58
2018-12-29 00:37:14,00:37:14,60
2018-12-29 00:37:19,00:37:19,58
2018-12-29 00:37:24,00:37:24,56
2018-12-29 00:37:39,00:37:39,56
2018-12-29 00:37:44,00:37:44,57
2018-12-29 00:37:49,00:37:49,58
2018-12-29 00:37:54,00:37:54,59
2018-12-29 00:38:09,00:38:09,59
2018-12-29 00:38:10,00:38:10,59
2018-12-29 00:38:25,00:38:25,59
2018-12-29 00:38:30,00:38:30,58
2018-12-29 00:38:40,00:38:40,59
2018-12-29 00:38:50,00:38:50,58
2018-12-29 00:38:55,00:38:55,57
2018-12-29 00:39:00,00:39:00,56
2018-12-29 00:39:10,00:39:10,55
2018-12-29 00:39:20,00:39:20,56
2018-12-29 00:39:35,00:39:35,56
2018-12-29 00:39:50,00:39:50,55
2018-12-29 00:40:00,00:40:00,56
2018-12-29 00:40:05,00:40:05,58
2018-12-29 00:40:10,00:40:10,59
2018-12-29 00:40:15,00:40:15,58
2018-12-29 00:40:20,00:40:20,56
2018-12-29 00:40:25,00:40:25,55
2018-12-29 00:40:35,00:40:35,56
2018-12-29 00:40:40,00:40:40,57
2018-12-29 00:40:55,00:40:55,55
2018-12-29 00:41:00,00:41:00,54
2018-12-29 00:41:05,00:41:05,53
2018-12-29 00:41:10,00:41:10,54
2018-12-29 00:41:20,00:41:20,55
2018-12-29 00:41:25,00:41:25,56
2018-12-29 00:41:30,00:41:30,57
2018-12-29 00:41:35,00:41:35,58
2018-12-29 00:41:40,00:41:40,59
2018-12-29 00:41:45,00:41:45,57
2018-12-29 00:42:00,00:42:00,57
2018-12-29 00:42:05,00:42:05,58
2018-12-29 00:42:10,00:42:10,59
2018-12-29 00:42:15,00:42:15,58
2018-12-29 00:42:20,00:42:20,57
2018-12-29 00:42:25,00:42:25,56
2018-12-29 00:42:30,00:42:30,55
2018-12-29 00:42:45,00:42:45,57
2018-12-29 00:42:50,00:42:50,56
2018-12-29 00:43:05,00:43:05,56
2018-12-29 00:43:10,00:43:10,58
2018-12-29 00:43:15,00:43:15,59
2018-12-29 00:43:25,00:43:25,60
2018-12-29 00:43:30,00:43:30,59
2018-12-29 00:43:35,00:43:35,57
2018-12-29 00:43:40,00:43:40,56
2018-12-29 00:43:45,00:43:45,54
2018-12-29 00:43:55,00:43:55,56
2018-12-29 00:44:05,00:44:05,57
2018-12-29 00:44:15,00:44:15,56
2018-12-29 00:44:30,00:44:30,56
2018-12-29 00:44:35,00:44:35,56
2018-12-29 00:44:40,00:44:40,55
2018-12-29 00:44:50,00:44:50,56
2018-12-29 00:44:58,00:44:58,55
2018-12-29 00:45:03,00:45:03,54
2018-12-29 00:45:18,00:45:18,54
2018-12-29 00:45:33,00:45:33,54
2018-12-29 00:45:43,00:45:43,55
2018-12-29 00:45:53,00:45:53,54
2018-12-29 00:46:08,00:46:08,54
2018-12-29 00:46:18,00:46:18,55
2018-12-29 00:46:28,00:46:28,56
2018-12-29 00:46:38,00:46:38,55
2018-12-29 00:46:43,00:46:43,54
2018-12-29 00:46:48,00:46:48,53
2018-12-29 00:46:58,00:46:58,54
2018-12-29 00:47:03,00:47:03,55
2018-12-29 00:47:08,00:47:08,56
2018-12-29 00:47:13,00:47:13,55
2018-12-29 00:47:28,00:47:28,55
2018-12-29 00:47:38,00:47:38,55
2018-12-29 00:47:43,00:47:43,54
2018-12-29 00:47:53,00:47:53,55
2018-12-29 00:48:03,00:48:03,55
2018-12-29 00:48:08,00:48:08,58
2018-12-29 00:48:13,00:48:13,56
2018-12-29 00:48:18,00:48:18,54
2018-12-29 00:48:23,00:48:23,52
2018-12-29 00:48:33,00:48:33,53
2018-12-29 00:48:39,00:48:39,55
2018-12-29 00:48:44,00:48:44,57
2018-12-29 00:48:59,00:48:59,56
2018-12-29 00:49:04,00:49:04,55
2018-12-29 00:49:09,00:49:09,54
2018-12-29 00:49:14,00:49:14,53
2018-12-29 00:49:24,00:49:24,55
2018-12-29 00:49:34,00:49:34,54
2018-12-29 00:49:39,00:49:39,54
2018-12-29 00:49:54,00:49:54,54
2018-12-29 00:50:09,00:50:09,53
2018-12-29 00:50:24,00:50:24,53
2018-12-29 00:50:29,00:50:29,55
2018-12-29 00:50:44,00:50:44,54
2018-12-29 00:50:54,00:50:54,55
2018-12-29 00:51:09,00:51:09,56
2018-12-29 00:51:14,00:51:14,57
2018-12-29 00:51:19,00:51:19,56
2018-12-29 00:51:24,00:51:24,55
2018-12-29 00:51:39,00:51:39,55
2018-12-29 00:51:54,00:51:54,55
2018-12-29 00:52:04,00:52:04,55
2018-12-29 00:52:09,00:52:09,54
2018-12-29 00:52:14,00:52:14,55
2018-12-29 00:52:24,00:52:24,56
2018-12-29 00:52:29,00:52:29,55
2018-12-29 00:52:35,00:52:35,55
2018-12-29 00:52:50,00:52:50,54
2018-12-29 00:53:00,00:53:00,55
2018-12-29 00:53:15,00:53:15,55
2018-12-29 00:53:25,00:53:25,54
2018-12-29 00:53:30,00:53:30,53
2018-12-29 00:53:40,00:53:40,54
2018-12-29 00:53:45,00:53:45,55
2018-12-29 00:54:00,00:54:00,54
2018-12-29 00:54:05,00:54:05,55
2018-12-29 00:54:10,00:54:10,56
2018-12-29 00:54:15,00:54:15,57
2018-12-29 00:54:20,00:54:20,55
2018-12-29 00:54:25,00:54:25,54
2018-12-29 00:54:40,00:54:40,54
2018-12-29 00:54:50,00:54:50,55
2018-12-29 00:54:55,00:54:55,56
2018-12-29 00:55:00,00:55:00,55
2018-12-29 00:55:10,00:55:10,54
2018-12-29 00:55:20,00:55:20,55
2018-12-29 00:55:35,00:55:35,55
2018-12-29 00:55:45,00:55:45,54
2018-12-29 00:56:00,00:56:00,54
2018-12-29 00:56:05,00:56:05,55
2018-12-29 00:56:10,00:56:10,55
2018-12-29 00:56:15,00:56:15,56
2018-12-29 00:56:25,00:56:25,58
2018-12-29 00:56:30,00:56:30,60
2018-12-29 00:56:40,00:56:40,56
2018-12-29 00:56:45,00:56:45,54
2018-12-29 00:56:50,00:56:50,52
2018-12-29 00:57:00,00:57:00,54
2018-12-29 00:57:05,00:57:05,55
2018-12-29 00:57:15,00:57:15,54
2018-12-29 00:57:25,00:57:25,53
2018-12-29 00:57:35,00:57:35,54
2018-12-29 00:57:50,00:57:50,54
2018-12-29 00:57:55,00:57:55,53
2018-12-29 00:58:10,00:58:10,53
2018-12-29 00:58:20,00:58:20,54
2018-12-29 00:58:30,00:58:30,55
2018-12-29 00:58:45,00:58:45,55
2018-12-29 00:58:50,00:58:50,53
2018-12-29 00:59:00,00:59:00,54
2018-12-29 00:59:10,00:59:10,53
2018-12-29 00:59:25,00:59:25,53
2018-12-29 00:59:40,00:59:40,53
2018-12-29 00:59:55,00:59:55,53
2018-12-29 01:00:05,01:00:05,53
2018-12-29 01:00:20,01:00:20,53
2018-12-29 01:00:25,01:00:25,53
2018-12-29 01:00:31,01:00:31,53
2018-12-29 01:00:36,01:00:36,52
2018-12-29 01:00:51,01:00:51,52
2018-12-29 01:00:56,01:00:56,53
2018-12-29 01:01:06,01:01:06,54
2018-12-29 01:01:16,01:01:16,53
2018-12-29 01:01:26,01:01:26,54
2018-12-29 01:01:41,01:01:41,54
2018-12-29 01:01:51,01:01:51,55
2018-12-29 01:02:01,01:02:01,54
2018-12-29 01:02:06,01:02:06,53
2018-12-29 01:02:11,01:02:11,52
2018-12-29 01:02:21,01:02:21,53
2018-12-29 01:02:26,01:02:26,54
2018-12-29 01:02:36,01:02:36,55
2018-12-29 01:02:41,01:02:41,54
2018-12-29 01:02:56,01:02:56,54
2018-12-29 01:03:01,01:03:01,55
2018-12-29 01:03:11,01:03:11,54
2018-12-29 01:03:26,01:03:26,54
2018-12-29 01:03:31,01:03:31,55
2018-12-29 01:03:46,01:03:46,55
2018-12-29 01:04:01,01:04:01,54
2018-12-29 01:04:16,01:04:16,54
2018-12-29 01:04:21,01:04:21,56
2018-12-29 01:04:27,01:04:27,55
2018-12-29 01:04:32,01:04:32,53
2018-12-29 01:04:37,01:04:37,54
2018-12-29 01:04:42,01:04:42,53
2018-12-29 01:04:52,01:04:52,54
2018-12-29 01:05:07,01:05:07,54
2018-12-29 01:05:17,01:05:17,53
2018-12-29 01:05:32,01:05:32,53
2018-12-29 01:05:37,01:05:37,54
2018-12-29 01:05:47,01:05:47,55
2018-12-29 01:06:02,01:06:02,55
2018-12-29 01:06:17,01:06:17,55
2018-12-29 01:06:22,01:06:22,54
2018-12-29 01:06:37,01:06:37,54
2018-12-29 01:06:42,01:06:42,55
2018-12-29 01:06:57,01:06:57,55
2018-12-29 01:07:02,01:07:02,54
2018-12-29 01:07:17,01:07:17,54
2018-12-29 01:07:22,01:07:22,54
2018-12-29 01:07:27,01:07:27,53
2018-12-29 01:07:42,01:07:42,53
2018-12-29 01:07:52,01:07:52,54
2018-12-29 01:08:07,01:08:07,54
2018-12-29 01:08:12,01:08:12,53
2018-12-29 01:08:22,01:08:22,54
2018-12-29 01:08:37,01:08:37,54
2018-12-29 01:08:38,01:08:38,54
2018-12-29 01:08:48,01:08:48,53
2018-12-29 01:09:03,01:09:03,54
2018-12-29 01:09:18,01:09:18,54
2018-12-29 01:09:28,01:09:28,55
2018-12-29 01:09:43,01:09:43,55
2018-12-29 01:09:48,01:09:48,54
2018-12-29 01:09:53,01:09:53,53
2018-12-29 01:10:03,01:10:03,54
2018-12-29 01:10:13,01:10:13,55
2018-12-29 01:10:18,01:10:18,54
2018-12-29 01:10:33,01:10:33,54
2018-12-29 01:10:48,01:10:48,54
2018-12-29 01:11:03,01:11:03,54
2018-12-29 01:11:18,01:11:18,54
2018-12-29 01:11:28,01:11:28,55
2018-12-29 01:11:43,01:11:43,55
2018-12-29 01:11:58,01:11:58,55
2018-12-29 01:12:08,01:12:08,54
2018-12-29 01:12:18,01:12:18,55
2018-12-29 01:12:33,01:12:33,55
2018-12-29 01:12:48,01:12:48,55
2018-12-29 01:13:03,01:13:03,55
2018-12-29 01:13:13,01:13:13,54
2018-12-29 01:13:18,01:13:18,55
2018-12-29 01:13:33,01:13:33,55
2018-12-29 01:13:39,01:13:39,54
2018-12-29 01:13:54,01:13:54,55
2018-12-29 01:14:09,01:14:09,55
2018-12-29 01:14:14,01:14:14,54
2018-12-29 01:14:24,01:14:24,55
2018-12-29 01:14:29,01:14:29,54
2018-12-29 01:14:44,01:14:44,54
2018-12-29 01:14:49,01:14:49,55
2018-12-29 01:14:54,01:14:54,56
2018-12-29 01:14:59,01:14:59,55
2018-12-29 01:15:14,01:15:14,55
2018-12-29 01:15:24,01:15:24,54
2018-12-29 01:15:34,01:15:34,55
2018-12-29 01:15:49,01:15:49,55
2018-12-29 01:15:59,01:15:59,56
2018-12-29 01:16:14,01:16:14,55
2018-12-29 01:16:19,01:16:19,54
2018-12-29 01:16:24,01:16:24,55
2018-12-29 01:16:39,01:16:39,54
2018-12-29 01:16:44,01:16:44,55
2018-12-29 01:16:59,01:16:59,55
2018-12-29 01:17:14,01:17:14,55
2018-12-29 01:17:29,01:17:29,55
2018-12-29 01:17:34,01:17:34,54
2018-12-29 01:17:44,01:17:44,55
2018-12-29 01:17:49,01:17:49,57
2018-12-29 01:18:04,01:18:04,57
2018-12-29 01:18:06,01:18:06,61
2018-12-29 01:18:11,01:18:11,71
2018-12-29 01:18:16,01:18:16,73
2018-12-29 01:18:21,01:18:21,65
2018-12-29 01:18:26,01:18:26,57
2018-12-29 01:18:31,01:18:31,54
2018-12-29 01:18:36,01:18:36,55
2018-12-29 01:18:41,01:18:41,54
2018-12-29 01:18:56,01:18:56,52
2018-12-29 01:19:01,01:19:01,51
2018-12-29 01:19:11,01:19:11,52
2018-12-29 01:19:16,01:19:16,54
2018-12-29 01:19:21,01:19:21,56
2018-12-29 01:19:36,01:19:36,57
2018-12-29 01:19:41,01:19:41,56
2018-12-29 01:19:46,01:19:46,55
2018-12-29 01:19:56,01:19:56,56
2018-12-29 01:20:01,01:20:01,57
2018-12-29 01:20:06,01:20:06,58
2018-12-29 01:20:11,01:20:11,57
2018-12-29 01:20:16,01:20:16,55
2018-12-29 01:20:26,01:20:26,56
2018-12-29 01:20:36,01:20:36,55
2018-12-29 01:20:41,01:20:41,54
2018-12-29 01:20:51,01:20:51,55
2018-12-29 01:21:06,01:21:06,56
2018-12-29 01:21:11,01:21:11,55
2018-12-29 01:21:26,01:21:26,56
2018-12-29 01:21:31,01:21:31,58
2018-12-29 01:21:36,01:21:36,57
2018-12-29 01:21:46,01:21:46,56
2018-12-29 01:21:51,01:21:51,55
2018-12-29 01:22:01,01:22:01,56
2018-12-29 01:22:06,01:22:06,57
2018-12-29 01:22:11,01:22:11,58
2018-12-29 01:22:16,01:22:16,56
2018-12-29 01:22:21,01:22:21,55
2018-12-29 01:22:31,01:22:31,56
2018-12-29 01:22:46,01:22:46,56
2018-12-29 01:23:01,01:23:01,56
2018-12-29 01:23:16,01:23:16,55
2018-12-29 01:23:21,01:23:21,56
2018-12-29 01:23:36,01:23:36,56
2018-12-29 01:23:51,01:23:51,56
2018-12-29 01:24:01,01:24:01,56
2018-12-29 01:24:16,01:24:16,56
2018-12-29 01:24:21,01:24:21,57
2018-12-29 01:24:31,01:24:31,56
2018-12-29 01:24:46,01:24:46,56
2018-12-29 01:25:01,01:25:01,57
2018-12-29 01:25:02,01:25:02,57
2018-12-29 01:25:17,01:25:17,57
2018-12-29 01:25:32,01:25:32,56
2018-12-29 01:25:42,01:25:42,57
2018-12-29 01:25:47,01:25:47,58
2018-12-29 01:25:57,01:25:57,57
2018-12-29 01:26:12,01:26:12,57
2018-12-29 01:26:27,01:26:27,57
2018-12-29 01:26:42,01:26:42,57
2018-12-29 01:26:52,01:26:52,56
2018-12-29 01:27:02,01:27:02,57
2018-12-29 01:27:12,01:27:12,56
2018-12-29 01:27:27,01:27:27,57
2018-12-29 01:27:32,01:27:32,56
2018-12-29 01:27:47,01:27:47,57
2018-12-29 01:28:02,01:28:02,57
2018-12-29 01:28:12,01:28:12,56
2018-12-29 01:28:22,01:28:22,57
2018-12-29 01:28:37,01:28:37,57
2018-12-29 01:28:47,01:28:47,58
2018-12-29 01:28:52,01:28:52,57
2018-12-29 01:29:02,01:29:02,58
2018-12-29 01:29:17,01:29:17,58
2018-12-29 01:29:22,01:29:22,58
2018-12-29 01:29:27,01:29:27,56
2018-12-29 01:29:32,01:29:32,54
2018-12-29 01:29:38,01:29:38,55
2018-12-29 01:29:43,01:29:43,56
2018-12-29 01:29:48,01:29:48,57
2018-12-29 01:29:58,01:29:58,58
2018-12-29 01:30:03,01:30:03,57
2018-12-29 01:30:18,01:30:18,58
2018-12-29 01:30:23,01:30:23,56
2018-12-29 01:30:38,01:30:38,56
2018-12-29 01:30:43,01:30:43,57
2018-12-29 01:30:53,01:30:53,56
2018-12-29 01:31:08,01:31:08,55
2018-12-29 01:31:23,01:31:23,55
2018-12-29 01:31:28,01:31:28,56
2018-12-29 01:31:33,01:31:33,57
2018-12-29 01:31:48,01:31:48,57
2018-12-29 01:32:03,01:32:03,57
2018-12-29 01:32:18,01:32:18,57
2018-12-29 01:32:23,01:32:23,58
2018-12-29 01:32:28,01:32:28,57
2018-12-29 01:32:38,01:32:38,56
2018-12-29 01:32:48,01:32:48,57
2018-12-29 01:33:03,01:33:03,57
2018-12-29 01:33:08,01:33:08,58
2018-12-29 01:33:18,01:33:18,57
2018-12-29 01:33:33,01:33:33,57
2018-12-29 01:33:38,01:33:38,58
2018-12-29 01:33:43,01:33:43,59
2018-12-29 01:33:49,01:33:49,59
2018-12-29 01:34:04,01:34:04,58
2018-12-29 01:34:19,01:34:19,59
2018-12-29 01:34:34,01:34:34,59
2018-12-29 01:34:44,01:34:44,58
2018-12-29 01:34:49,01:34:49,57
2018-12-29 01:35:04,01:35:04,59
2018-12-29 01:35:09,01:35:09,60
2018-12-29 01:35:19,01:35:19,58
2018-12-29 01:35:24,01:35:24,56
2018-12-29 01:35:34,01:35:34,57
2018-12-29 01:35:39,01:35:39,58
2018-12-29 01:35:44,01:35:44,59
2018-12-29 01:35:49,01:35:49,58
2018-12-29 01:36:04,01:36:04,58
2018-12-29 01:36:09,01:36:09,59
2018-12-29 01:36:14,01:36:14,60
2018-12-29 01:36:19,01:36:19,59
2018-12-29 01:36:24,01:36:24,60
2018-12-29 01:36:29,01:36:29,59
2018-12-29 01:36:34,01:36:34,58
2018-12-29 01:36:39,01:36:39,57
2018-12-29 01:36:54,01:36:54,58
2018-12-29 01:36:59,01:36:59,59
2018-12-29 01:37:14,01:37:14,58
2018-12-29 01:37:19,01:37:19,57
2018-12-29 01:37:24,01:37:24,56
2018-12-29 01:37:29,01:37:29,57
2018-12-29 01:37:34,01:37:34,58
2018-12-29 01:37:49,01:37:49,58
2018-12-29 01:37:59,01:37:59,57
2018-12-29 01:38:09,01:38:09,58
2018-12-29 01:38:14,01:38:14,59
2018-12-29 01:38:24,01:38:24,58
2018-12-29 01:38:34,01:38:34,57
2018-12-29 01:38:39,01:38:39,56
2018-12-29 01:38:49,01:38:49,57
2018-12-29 01:38:59,01:38:59,58
2018-12-29 01:39:14,01:39:14,58
2018-12-29 01:39:19,01:39:19,59
2018-12-29 01:39:24,01:39:24,58
2018-12-29 01:39:39,01:39:39,58
2018-12-29 01:39:54,01:39:54,58
2018-12-29 01:40:09,01:40:09,58
2018-12-29 01:40:24,01:40:24,58
2018-12-29 01:40:39,01:40:39,58
2018-12-29 01:40:54,01:40:54,58
2018-12-29 01:41:09,01:41:09,57
2018-12-29 01:41:14,01:41:14,58
2018-12-29 01:41:19,01:41:19,57
2018-12-29 01:41:34,01:41:34,57
2018-12-29 01:41:49,01:41:49,57
2018-12-29 01:41:54,01:41:54,58
2018-12-29 01:42:00,01:42:00,58
2018-12-29 01:42:15,01:42:15,58
2018-12-29 01:42:30,01:42:30,58
2018-12-29 01:42:45,01:42:45,58
2018-12-29 01:43:00,01:43:00,58
2018-12-29 01:43:15,01:43:15,58
2018-12-29 01:43:30,01:43:30,59
2018-12-29 01:43:45,01:43:45,59
2018-12-29 01:43:50,01:43:50,58
2018-12-29 01:43:55,01:43:55,57
2018-12-29 01:44:10,01:44:10,57
2018-12-29 01:44:15,01:44:15,57
2018-12-29 01:44:20,01:44:20,58
2018-12-29 01:44:25,01:44:25,59
2018-12-29 01:44:35,01:44:35,67
2018-12-29 01:44:40,01:44:40,75
2018-12-29 01:44:45,01:44:45,76
2018-12-29 01:44:50,01:44:50,74
2018-12-29 01:44:55,01:44:55,72
2018-12-29 01:45:00,01:45:00,67
2018-12-29 01:45:05,01:45:05,66
2018-12-29 01:45:15,01:45:15,67
2018-12-29 01:45:25,01:45:25,63
2018-12-29 01:45:30,01:45:30,59
2018-12-29 01:45:35,01:45:35,55
2018-12-29 01:45:41,01:45:41,53
2018-12-29 01:45:46,01:45:46,52
2018-12-29 01:45:51,01:45:51,53
2018-12-29 01:45:56,01:45:56,56
2018-12-29 01:46:01,01:46:01,58
2018-12-29 01:46:06,01:46:06,57
2018-12-29 01:46:11,01:46:11,56
2018-12-29 01:46:16,01:46:16,57
2018-12-29 01:46:21,01:46:21,58
2018-12-29 01:46:26,01:46:26,59
2018-12-29 01:46:31,01:46:31,57
2018-12-29 01:46:36,01:46:36,55
2018-12-29 01:46:41,01:46:41,56
2018-12-29 01:46:46,01:46:46,57
