,time,value
2018-12-15 00:49:33,00:49:33,62
2018-12-15 00:49:38,00:49:38,71
2018-12-15 00:49:48,00:49:48,71
2018-12-15 00:50:03,00:50:03,71
2018-12-15 00:50:08,00:50:08,65
2018-12-15 00:50:13,00:50:13,57
2018-12-15 00:50:18,00:50:18,56
2018-12-15 00:50:23,00:50:23,59
2018-12-15 00:50:28,00:50:28,65
2018-12-15 00:50:33,00:50:33,67
2018-12-15 00:50:38,00:50:38,62
2018-12-15 00:50:43,00:50:43,57
2018-12-15 00:50:48,00:50:48,54
2018-12-15 00:50:53,00:50:53,53
2018-12-15 00:50:58,00:50:58,51
2018-12-15 00:51:08,00:51:08,51
2018-12-15 00:51:13,00:51:13,52
2018-12-15 00:51:18,00:51:18,52
2018-12-15 00:51:23,00:51:23,53
2018-12-15 00:51:28,00:51:28,54
2018-12-15 00:51:38,00:51:38,54
2018-12-15 00:51:43,00:51:43,53
2018-12-15 00:51:48,00:51:48,52
2018-12-15 00:51:53,00:51:53,53
2018-12-15 00:51:58,00:51:58,52
2018-12-15 00:52:08,00:52:08,52
2018-12-15 00:52:13,00:52:13,51
2018-12-15 00:52:23,00:52:23,52
2018-12-15 00:52:33,00:52:33,53
2018-12-15 00:52:48,00:52:48,53
2018-12-15 00:52:58,00:52:58,52
2018-12-15 00:53:03,00:53:03,51
2018-12-15 00:53:08,00:53:08,52
2018-12-15 00:53:18,00:53:18,53
2018-12-15 00:53:23,00:53:23,54
2018-12-15 00:53:38,00:53:38,54
2018-12-15 00:53:43,00:53:43,55
2018-12-15 00:53:49,00:53:49,56
2018-12-15 00:53:59,00:53:59,54
2018-12-15 00:54:04,00:54:04,53
2018-12-15 00:54:19,00:54:19,54
2018-12-15 00:54:34,00:54:34,53
2018-12-15 00:54:39,00:54:39,52
2018-12-15 00:54:49,00:54:49,53
2018-12-15 00:54:54,00:54:54,55
2018-12-15 00:55:04,00:55:04,54
2018-12-15 00:55:09,00:55:09,52
2018-12-15 00:55:14,00:55:14,50
2018-12-15 00:55:19,00:55:19,49
2018-12-15 00:55:29,00:55:29,50
2018-12-15 00:55:34,00:55:34,51
2018-12-15 00:55:44,00:55:44,52
2018-12-15 00:55:54,00:55:54,53
2018-12-15 00:55:59,00:55:59,54
2018-12-15 00:56:09,00:56:09,55
2018-12-15 00:56:14,00:56:14,56
2018-12-15 00:56:19,00:56:19,55
2018-12-15 00:56:34,00:56:34,55
2018-12-15 00:56:39,00:56:39,53
2018-12-15 00:56:44,00:56:44,52
2018-12-15 00:56:49,00:56:49,51
2018-12-15 00:57:04,00:57:04,51
2018-12-15 00:57:19,00:57:19,51
2018-12-15 00:57:20,00:57:20,52
2018-12-15 00:57:30,00:57:30,53
2018-12-15 00:57:40,00:57:40,54
2018-12-15 00:57:45,00:57:45,57
2018-12-15 00:57:50,00:57:50,58
2018-12-15 00:57:55,00:57:55,56
2018-12-15 00:58:05,00:58:05,55
2018-12-15 00:58:10,00:58:10,54
2018-12-15 00:58:20,00:58:20,55
2018-12-15 00:58:35,00:58:35,55
2018-12-15 00:58:45,00:58:45,56
2018-12-15 00:58:50,00:58:50,58
2018-12-15 00:59:00,00:59:00,55
2018-12-15 00:59:05,00:59:05,52
2018-12-15 00:59:10,00:59:10,51
2018-12-15 00:59:15,00:59:15,50
2018-12-15 00:59:30,00:59:30,50
2018-12-15 00:59:45,00:59:45,51
2018-12-15 01:00:00,01:00:00,51
2018-12-15 01:00:10,01:00:10,53
2018-12-15 01:00:15,01:00:15,56
2018-12-15 01:00:25,01:00:25,54
2018-12-15 01:00:35,01:00:35,55
2018-12-15 01:00:40,01:00:40,54
2018-12-15 01:00:50,01:00:50,55
2018-12-15 01:00:55,01:00:55,55
