,time,value
2018-12-01 00:22:30,00:22:30,48
2018-12-01 00:22:40,00:22:40,47
2018-12-01 00:22:45,00:22:45,46
2018-12-01 00:23:00,00:23:00,47
2018-12-01 00:23:15,00:23:15,46
2018-12-01 00:23:25,00:23:25,47
2018-12-01 00:23:35,00:23:35,46
2018-12-01 00:23:41,00:23:41,45
2018-12-01 00:23:46,00:23:46,46
2018-12-01 00:23:51,00:23:51,47
2018-12-01 00:24:06,00:24:06,47
2018-12-01 00:24:11,00:24:11,45
2018-12-01 00:24:16,00:24:16,44
2018-12-01 00:24:21,00:24:21,43
2018-12-01 00:24:26,00:24:26,44
2018-12-01 00:24:31,00:24:31,45
2018-12-01 00:24:36,00:24:36,46
2018-12-01 00:24:46,00:24:46,45
2018-12-01 00:24:56,00:24:56,46
2018-12-01 00:25:11,00:25:11,46
2018-12-01 00:25:21,00:25:21,45
2018-12-01 00:25:36,00:25:36,45
2018-12-01 00:25:46,00:25:46,46
2018-12-01 00:25:51,00:25:51,45
2018-12-01 00:26:01,00:26:01,46
2018-12-01 00:26:11,00:26:11,45
2018-12-01 00:26:16,00:26:16,44
2018-12-01 00:26:21,00:26:21,45
2018-12-01 00:26:31,00:26:31,46
2018-12-01 00:26:36,00:26:36,47
2018-12-01 00:26:41,00:26:41,47
2018-12-01 00:26:51,00:26:51,48
2018-12-01 00:26:56,00:26:56,46
2018-12-01 00:27:01,00:27:01,44
2018-12-01 00:27:07,00:27:07,43
2018-12-01 00:27:12,00:27:12,44
2018-12-01 00:27:17,00:27:17,45
2018-12-01 00:27:27,00:27:27,46
2018-12-01 00:27:32,00:27:32,45
2018-12-01 00:27:47,00:27:47,46
2018-12-01 00:28:02,00:28:02,46
2018-12-01 00:28:17,00:28:17,46
2018-12-01 00:28:22,00:28:22,47
2018-12-01 00:28:27,00:28:27,46
2018-12-01 00:28:42,00:28:42,46
2018-12-01 00:28:47,00:28:47,47
2018-12-01 00:28:57,00:28:57,46
2018-12-01 00:29:07,00:29:07,47
2018-12-01 00:29:12,00:29:12,46
2018-12-01 00:29:27,00:29:27,47
2018-12-01 00:29:32,00:29:32,48
2018-12-01 00:29:37,00:29:37,47
2018-12-01 00:29:52,00:29:52,47
2018-12-01 00:30:07,00:30:07,47
2018-12-01 00:30:12,00:30:12,46
2018-12-01 00:30:27,00:30:27,47
2018-12-01 00:30:37,00:30:37,46
2018-12-01 00:30:52,00:30:52,46
2018-12-01 00:31:07,00:31:07,47
2018-12-01 00:31:22,00:31:22,47
2018-12-01 00:31:37,00:31:37,48
2018-12-01 00:31:42,00:31:42,47
2018-12-01 00:31:57,00:31:57,46
2018-12-01 00:32:12,00:32:12,46
2018-12-01 00:32:27,00:32:27,45
2018-12-01 00:32:37,00:32:37,46
2018-12-01 00:32:42,00:32:42,47
2018-12-01 00:32:57,00:32:57,47
2018-12-01 00:33:02,00:33:02,48
2018-12-01 00:33:12,00:33:12,47
2018-12-01 00:33:17,00:33:17,46
2018-12-01 00:33:27,00:33:27,47
2018-12-01 00:33:42,00:33:42,47
2018-12-01 00:33:57,00:33:57,47
2018-12-01 00:34:12,00:34:12,46
2018-12-01 00:34:22,00:34:22,47
2018-12-01 00:34:32,00:34:32,46
2018-12-01 00:34:47,00:34:47,46
2018-12-01 00:34:57,00:34:57,46
2018-12-01 00:35:02,00:35:02,47
2018-12-01 00:35:17,00:35:17,47
2018-12-01 00:35:22,00:35:22,47
2018-12-01 00:35:27,00:35:27,46
2018-12-01 00:35:42,00:35:42,46
2018-12-01 00:35:48,00:35:48,47
2018-12-01 00:36:03,00:36:03,47
2018-12-01 00:36:13,00:36:13,46
2018-12-01 00:36:28,00:36:28,46
2018-12-01 00:36:33,00:36:33,47
2018-12-01 00:36:48,00:36:48,46
2018-12-01 00:36:53,00:36:53,45
2018-12-01 00:36:58,00:36:58,48
2018-12-01 00:37:03,00:37:03,46
2018-12-01 00:37:08,00:37:08,44
2018-12-01 00:37:18,00:37:18,45
2018-12-01 00:37:23,00:37:23,46
2018-12-01 00:37:38,00:37:38,46
2018-12-01 00:37:43,00:37:43,45
2018-12-01 00:37:58,00:37:58,45
2018-12-01 00:38:03,00:38:03,46
2018-12-01 00:38:08,00:38:08,47
2018-12-01 00:38:18,00:38:18,46
2018-12-01 00:38:23,00:38:23,47
2018-12-01 00:38:33,00:38:33,46
2018-12-01 00:38:38,00:38:38,45
2018-12-01 00:38:48,00:38:48,46
2018-12-01 00:39:03,00:39:03,47
2018-12-01 00:39:13,00:39:13,48
2018-12-01 00:39:18,00:39:18,49
2018-12-01 00:39:23,00:39:23,50
2018-12-01 00:39:28,00:39:28,49
2018-12-01 00:39:33,00:39:33,47
2018-12-01 00:39:38,00:39:38,46
2018-12-01 00:39:53,00:39:53,47
2018-12-01 00:40:08,00:40:08,47
2018-12-01 00:40:18,00:40:18,46
2018-12-01 00:40:33,00:40:33,46
2018-12-01 00:40:48,00:40:48,47
2018-12-01 00:40:58,00:40:58,48
2018-12-01 00:41:13,00:41:13,48
2018-12-01 00:41:28,00:41:28,48
2018-12-01 00:41:33,00:41:33,46
2018-12-01 00:41:43,00:41:43,47
2018-12-01 00:41:48,00:41:48,49
2018-12-01 00:41:53,00:41:53,48
2018-12-01 00:41:58,00:41:58,47
2018-12-01 00:42:08,00:42:08,48
2018-12-01 00:42:13,00:42:13,49
2018-12-01 00:42:18,00:42:18,48
2018-12-01 00:42:28,00:42:28,47
2018-12-01 00:42:38,00:42:38,46
2018-12-01 00:42:48,00:42:48,47
2018-12-01 00:43:03,00:43:03,47
2018-12-01 00:43:08,00:43:08,47
2018-12-01 00:43:13,00:43:13,46
2018-12-01 00:43:19,00:43:19,46
2018-12-01 00:43:24,00:43:24,47
2018-12-01 00:43:34,00:43:34,48
2018-12-01 00:43:39,00:43:39,47
2018-12-01 00:43:54,00:43:54,47
2018-12-01 00:43:59,00:43:59,47
2018-12-01 00:44:14,00:44:14,47
2018-12-01 00:44:19,00:44:19,48
2018-12-01 00:44:29,00:44:29,47
2018-12-01 00:44:34,00:44:34,48
2018-12-01 00:44:39,00:44:39,47
2018-12-01 00:44:54,00:44:54,47
2018-12-01 00:44:59,00:44:59,47
2018-12-01 00:45:04,00:45:04,48
2018-12-01 00:45:19,00:45:19,48
2018-12-01 00:45:24,00:45:24,47
2018-12-01 00:45:29,00:45:29,48
2018-12-01 00:45:34,00:45:34,47
2018-12-01 00:45:39,00:45:39,48
2018-12-01 00:45:49,00:45:49,47
2018-12-01 00:45:54,00:45:54,48
2018-12-01 00:45:59,00:45:59,47
2018-12-01 00:46:14,00:46:14,47
2018-12-01 00:46:24,00:46:24,48
2018-12-01 00:46:34,00:46:34,47
2018-12-01 00:46:40,00:46:40,48
2018-12-01 00:46:45,00:46:45,49
2018-12-01 00:46:55,00:46:55,48
2018-12-01 00:47:00,00:47:00,47
2018-12-01 00:47:10,00:47:10,48
2018-12-01 00:47:20,00:47:20,47
2018-12-01 00:47:35,00:47:35,48
2018-12-01 00:47:45,00:47:45,47
2018-12-01 00:48:00,00:48:00,46
2018-12-01 00:48:05,00:48:05,47
2018-12-01 00:48:10,00:48:10,48
2018-12-01 00:48:15,00:48:15,47
2018-12-01 00:48:20,00:48:20,46
2018-12-01 00:48:25,00:48:25,45
2018-12-01 00:48:30,00:48:30,47
2018-12-01 00:48:35,00:48:35,49
2018-12-01 00:48:40,00:48:40,48
2018-12-01 00:48:45,00:48:45,47
2018-12-01 00:48:50,00:48:50,48
2018-12-01 00:49:00,00:49:00,47
2018-12-01 00:49:15,00:49:15,46
2018-12-01 00:49:20,00:49:20,47
2018-12-01 00:49:30,00:49:30,46
2018-12-01 00:49:35,00:49:35,46
2018-12-01 00:49:50,00:49:50,57
2018-12-01 00:49:55,00:49:55,71
2018-12-01 00:50:05,00:50:05,67
2018-12-01 00:50:10,00:50:10,59
2018-12-01 00:50:15,00:50:15,50
2018-12-01 00:50:20,00:50:20,46
2018-12-01 00:50:25,00:50:25,44
2018-12-01 00:50:30,00:50:30,43
2018-12-01 00:50:40,00:50:40,44
2018-12-01 00:50:45,00:50:45,45
2018-12-01 00:51:00,00:51:00,45
2018-12-01 00:51:10,00:51:10,45
2018-12-01 00:51:15,00:51:15,46
2018-12-01 00:51:20,00:51:20,47
2018-12-01 00:51:25,00:51:25,48
2018-12-01 00:51:30,00:51:30,47
2018-12-01 00:51:45,00:51:45,47
2018-12-01 00:52:00,00:52:00,47
2018-12-01 00:52:05,00:52:05,46
2018-12-01 00:52:20,00:52:20,46
2018-12-01 00:52:25,00:52:25,48
2018-12-01 00:52:35,00:52:35,47
2018-12-01 00:52:40,00:52:40,46
2018-12-01 00:52:50,00:52:50,45
2018-12-01 00:52:55,00:52:55,46
2018-12-01 00:53:01,00:53:01,48
2018-12-01 00:53:06,00:53:06,47
2018-12-01 00:53:11,00:53:11,46
2018-12-01 00:53:26,00:53:26,47
2018-12-01 00:53:31,00:53:31,48
2018-12-01 00:53:36,00:53:36,47
2018-12-01 00:53:46,00:53:46,48
2018-12-01 00:53:51,00:53:51,49
2018-12-01 00:53:56,00:53:56,48
2018-12-01 00:54:11,00:54:11,47
2018-12-01 00:54:26,00:54:26,47
2018-12-01 00:54:41,00:54:41,46
2018-12-01 00:54:56,00:54:56,47
2018-12-01 00:55:11,00:55:11,47
2018-12-01 00:55:16,00:55:16,49
2018-12-01 00:55:31,00:55:31,48
2018-12-01 00:55:36,00:55:36,47
2018-12-01 00:55:51,00:55:51,48
2018-12-01 00:56:06,00:56:06,48
2018-12-01 00:56:16,00:56:16,49
2018-12-01 00:56:21,00:56:21,48
2018-12-01 00:56:26,00:56:26,47
2018-12-01 00:56:31,00:56:31,48
2018-12-01 00:56:46,00:56:46,48
2018-12-01 00:56:51,00:56:51,49
2018-12-01 00:57:06,00:57:06,49
2018-12-01 00:57:21,00:57:21,49
2018-12-01 00:57:26,00:57:26,48
2018-12-01 00:57:31,00:57:31,47
2018-12-01 00:57:41,00:57:41,48
2018-12-01 00:57:56,00:57:56,48
2018-12-01 00:58:01,00:58:01,50
2018-12-01 00:58:06,00:58:06,49
2018-12-01 00:58:11,00:58:11,48
2018-12-01 00:58:26,00:58:26,48
2018-12-01 00:58:31,00:58:31,47
2018-12-01 00:58:46,00:58:46,47
2018-12-01 00:58:51,00:58:51,48
2018-12-01 00:59:01,00:59:01,47
2018-12-01 00:59:06,00:59:06,46
2018-12-01 00:59:11,00:59:11,47
2018-12-01 00:59:16,00:59:16,48
2018-12-01 00:59:26,00:59:26,47
2018-12-01 00:59:31,00:59:31,46
2018-12-01 00:59:36,00:59:36,47
2018-12-01 00:59:46,00:59:46,48
2018-12-01 01:00:01,01:00:01,48
2018-12-01 01:00:11,01:00:11,49
2018-12-01 01:00:21,01:00:21,48
2018-12-01 01:00:31,01:00:31,49
2018-12-01 01:00:46,01:00:46,49
2018-12-01 01:00:56,01:00:56,47
2018-12-01 01:01:06,01:01:06,48
2018-12-01 01:01:12,01:01:12,49
2018-12-01 01:01:27,01:01:27,47
2018-12-01 01:01:42,01:01:42,47
2018-12-01 01:01:47,01:01:47,49
2018-12-01 01:01:52,01:01:52,50
2018-12-01 01:01:57,01:01:57,49
2018-12-01 01:02:02,01:02:02,47
2018-12-01 01:02:17,01:02:17,48
2018-12-01 01:02:27,01:02:27,47
2018-12-01 01:02:42,01:02:42,47
2018-12-01 01:02:57,01:02:57,47
2018-12-01 01:03:12,01:03:12,47
2018-12-01 01:03:27,01:03:27,48
2018-12-01 01:03:32,01:03:32,49
2018-12-01 01:03:47,01:03:47,50
2018-12-01 01:03:52,01:03:52,48
2018-12-01 01:03:57,01:03:57,47
2018-12-01 01:04:02,01:04:02,48
2018-12-01 01:04:12,01:04:12,47
2018-12-01 01:04:17,01:04:17,48
2018-12-01 01:04:27,01:04:27,47
2018-12-01 01:04:42,01:04:42,48
2018-12-01 01:04:52,01:04:52,47
2018-12-01 01:05:02,01:05:02,48
2018-12-01 01:05:12,01:05:12,47
2018-12-01 01:05:17,01:05:17,48
2018-12-01 01:05:27,01:05:27,47
2018-12-01 01:05:33,01:05:33,47
2018-12-01 01:05:43,01:05:43,46
2018-12-01 01:05:48,01:05:48,47
2018-12-01 01:05:53,01:05:53,48
2018-12-01 01:06:08,01:06:08,49
2018-12-01 01:06:13,01:06:13,47
2018-12-01 01:06:18,01:06:18,46
2018-12-01 01:06:33,01:06:33,46
2018-12-01 01:06:38,01:06:38,47
2018-12-01 01:06:48,01:06:48,46
2018-12-01 01:06:53,01:06:53,45
2018-12-01 01:06:58,01:06:58,46
2018-12-01 01:07:08,01:07:08,48
2018-12-01 01:07:13,01:07:13,49
2018-12-01 01:07:18,01:07:18,48
2018-12-01 01:07:23,01:07:23,46
2018-12-01 01:07:33,01:07:33,45
2018-12-01 01:07:38,01:07:38,44
2018-12-01 01:07:43,01:07:43,46
2018-12-01 01:07:48,01:07:48,47
2018-12-01 01:07:58,01:07:58,46
2018-12-01 01:08:08,01:08:08,47
2018-12-01 01:08:23,01:08:23,47
2018-12-01 01:08:28,01:08:28,46
2018-12-01 01:08:43,01:08:43,46
2018-12-01 01:08:48,01:08:48,45
2018-12-01 01:08:53,01:08:53,44
2018-12-01 01:08:58,01:08:58,43
2018-12-01 01:09:08,01:09:08,44
2018-12-01 01:09:13,01:09:13,45
2018-12-01 01:09:23,01:09:23,46
2018-12-01 01:09:28,01:09:28,47
2018-12-01 01:09:38,01:09:38,46
2018-12-01 01:09:53,01:09:53,46
2018-12-01 01:10:08,01:10:08,46
2018-12-01 01:10:18,01:10:18,47
2018-12-01 01:10:28,01:10:28,46
2018-12-01 01:10:43,01:10:43,46
2018-12-01 01:10:58,01:10:58,47
2018-12-01 01:11:03,01:11:03,49
2018-12-01 01:11:08,01:11:08,47
2018-12-01 01:11:13,01:11:13,45
2018-12-01 01:11:18,01:11:18,44
2018-12-01 01:11:28,01:11:28,45
2018-12-01 01:11:33,01:11:33,46
2018-12-01 01:11:38,01:11:38,45
2018-12-01 01:11:53,01:11:53,46
2018-12-01 01:12:03,01:12:03,45
2018-12-01 01:12:08,01:12:08,46
2018-12-01 01:12:13,01:12:13,47
2018-12-01 01:12:18,01:12:18,48
2018-12-01 01:12:23,01:12:23,47
2018-12-01 01:12:28,01:12:28,46
2018-12-01 01:12:43,01:12:43,46
2018-12-01 01:12:44,01:12:44,47
2018-12-01 01:12:49,01:12:49,45
2018-12-01 01:13:04,01:13:04,45
2018-12-01 01:13:14,01:13:14,46
2018-12-01 01:13:24,01:13:24,47
2018-12-01 01:13:34,01:13:34,46
2018-12-01 01:13:39,01:13:39,45
2018-12-01 01:13:44,01:13:44,44
2018-12-01 01:13:49,01:13:49,45
2018-12-01 01:13:59,01:13:59,44
2018-12-01 01:14:04,01:14:04,43
2018-12-01 01:14:09,01:14:09,45
2018-12-01 01:14:14,01:14:14,46
2018-12-01 01:14:19,01:14:19,47
2018-12-01 01:14:24,01:14:24,48
2018-12-01 01:14:34,01:14:34,46
2018-12-01 01:14:39,01:14:39,44
2018-12-01 01:14:44,01:14:44,45
2018-12-01 01:14:49,01:14:49,47
2018-12-01 01:14:54,01:14:54,48
2018-12-01 01:14:59,01:14:59,45
2018-12-01 01:15:04,01:15:04,44
2018-12-01 01:15:09,01:15:09,43
2018-12-01 01:15:14,01:15:14,45
2018-12-01 01:15:19,01:15:19,46
2018-12-01 01:15:24,01:15:24,47
2018-12-01 01:15:34,01:15:34,48
2018-12-01 01:15:39,01:15:39,56
2018-12-01 01:15:44,01:15:44,66
2018-12-01 01:15:49,01:15:49,65
2018-12-01 01:15:54,01:15:54,56
2018-12-01 01:15:59,01:15:59,48
2018-12-01 01:16:04,01:16:04,45
2018-12-01 01:16:19,01:16:19,43
2018-12-01 01:16:24,01:16:24,42
2018-12-01 01:16:34,01:16:34,44
2018-12-01 01:16:39,01:16:39,45
2018-12-01 01:16:44,01:16:44,44
2018-12-01 01:16:49,01:16:49,43
2018-12-01 01:16:59,01:16:59,44
2018-12-01 01:17:09,01:17:09,45
2018-12-01 01:17:14,01:17:14,46
2018-12-01 01:17:19,01:17:19,48
2018-12-01 01:17:24,01:17:24,46
2018-12-01 01:17:29,01:17:29,44
2018-12-01 01:17:44,01:17:44,44
2018-12-01 01:17:49,01:17:49,46
2018-12-01 01:17:54,01:17:54,47
2018-12-01 01:17:59,01:17:59,48
2018-12-01 01:18:04,01:18:04,47
2018-12-01 01:18:19,01:18:19,47
2018-12-01 01:18:29,01:18:29,50
2018-12-01 01:18:35,01:18:35,51
2018-12-01 01:18:40,01:18:40,49
2018-12-01 01:18:45,01:18:45,48
2018-12-01 01:18:50,01:18:50,46
2018-12-01 01:18:55,01:18:55,44
2018-12-01 01:19:00,01:19:00,43
2018-12-01 01:19:05,01:19:05,44
2018-12-01 01:19:10,01:19:10,46
2018-12-01 01:19:15,01:19:15,47
2018-12-01 01:19:20,01:19:20,46
2018-12-01 01:19:35,01:19:35,46
2018-12-01 01:19:40,01:19:40,45
2018-12-01 01:19:55,01:19:55,46
2018-12-01 01:20:00,01:20:00,50
2018-12-01 01:20:05,01:20:05,49
2018-12-01 01:20:10,01:20:10,47
2018-12-01 01:20:20,01:20:20,46
2018-12-01 01:20:25,01:20:25,45
2018-12-01 01:20:40,01:20:40,45
2018-12-01 01:20:45,01:20:45,46
2018-12-01 01:20:50,01:20:50,47
2018-12-01 01:21:00,01:21:00,48
2018-12-01 01:21:05,01:21:05,49
2018-12-01 01:21:10,01:21:10,50
2018-12-01 01:21:15,01:21:15,49
2018-12-01 01:21:25,01:21:25,48
2018-12-01 01:21:30,01:21:30,47
2018-12-01 01:21:35,01:21:35,45
2018-12-01 01:21:50,01:21:50,45
2018-12-01 01:22:05,01:22:05,45
2018-12-01 01:22:10,01:22:10,46
2018-12-01 01:22:15,01:22:15,47
2018-12-01 01:22:20,01:22:20,48
2018-12-01 01:22:25,01:22:25,50
2018-12-01 01:22:30,01:22:30,54
2018-12-01 01:22:35,01:22:35,58
2018-12-01 01:22:45,01:22:45,54
2018-12-01 01:22:50,01:22:50,51
2018-12-01 01:22:55,01:22:55,49
2018-12-01 01:23:00,01:23:00,48
2018-12-01 01:23:10,01:23:10,49
2018-12-01 01:23:25,01:23:25,49
2018-12-01 01:23:35,01:23:35,50
2018-12-01 01:23:40,01:23:40,51
2018-12-01 01:23:45,01:23:45,49
2018-12-01 01:23:50,01:23:50,47
2018-12-01 01:23:55,01:23:55,46
2018-12-01 01:24:05,01:24:05,47
2018-12-01 01:24:10,01:24:10,49
2018-12-01 01:24:15,01:24:15,51
2018-12-01 01:24:20,01:24:20,52
2018-12-01 01:24:25,01:24:25,55
2018-12-01 01:24:30,01:24:30,57
2018-12-01 01:24:35,01:24:35,58
2018-12-01 01:24:41,01:24:41,63
2018-12-01 01:24:46,01:24:46,70
2018-12-01 01:24:51,01:24:51,65
2018-12-01 01:24:56,01:24:56,56
2018-12-01 01:25:01,01:25:01,50
2018-12-01 01:25:06,01:25:06,46
2018-12-01 01:25:11,01:25:11,45
2018-12-01 01:25:16,01:25:16,44
2018-12-01 01:25:21,01:25:21,43
2018-12-01 01:25:26,01:25:26,45
2018-12-01 01:25:31,01:25:31,46
2018-12-01 01:25:36,01:25:36,47
2018-12-01 01:25:41,01:25:41,46
2018-12-01 01:25:56,01:25:56,47
2018-12-01 01:26:01,01:26:01,49
2018-12-01 01:26:06,01:26:06,51
2018-12-01 01:26:16,01:26:16,49
2018-12-01 01:26:21,01:26:21,48
2018-12-01 01:26:31,01:26:31,49
2018-12-01 01:26:41,01:26:41,50
2018-12-01 01:26:46,01:26:46,49
2018-12-01 01:26:51,01:26:51,48
2018-12-01 01:26:56,01:26:56,49
2018-12-01 01:27:11,01:27:11,49
2018-12-01 01:27:16,01:27:16,50
2018-12-01 01:27:26,01:27:26,51
2018-12-01 01:27:31,01:27:31,50
2018-12-01 01:27:46,01:27:46,50
2018-12-01 01:27:56,01:27:56,51
2018-12-01 01:28:01,01:28:01,49
2018-12-01 01:28:11,01:28:11,50
2018-12-01 01:28:16,01:28:16,49
2018-12-01 01:28:21,01:28:21,50
2018-12-01 01:28:36,01:28:36,50
2018-12-01 01:28:51,01:28:51,49
2018-12-01 01:29:06,01:29:06,49
2018-12-01 01:29:21,01:29:21,50
2018-12-01 01:29:26,01:29:26,49
2018-12-01 01:29:41,01:29:41,49
2018-12-01 01:29:46,01:29:46,50
2018-12-01 01:29:51,01:29:51,51
2018-12-01 01:29:56,01:29:56,52
2018-12-01 01:30:01,01:30:01,52
2018-12-01 01:30:06,01:30:06,53
2018-12-01 01:30:11,01:30:11,59
2018-12-01 01:30:16,01:30:16,67
2018-12-01 01:30:21,01:30:21,66
2018-12-01 01:30:26,01:30:26,61
2018-12-01 01:30:31,01:30:31,57
2018-12-01 01:30:36,01:30:36,52
2018-12-01 01:30:44,01:30:44,51
2018-12-01 01:30:49,01:30:49,50
2018-12-01 01:30:54,01:30:54,49
2018-12-01 01:30:59,01:30:59,48
2018-12-01 01:31:14,01:31:14,47
2018-12-01 01:31:24,01:31:24,48
2018-12-01 01:31:29,01:31:29,49
2018-12-01 01:31:44,01:31:44,48
2018-12-01 01:31:49,01:31:49,47
2018-12-01 01:32:04,01:32:04,46
2018-12-01 01:32:14,01:32:14,47
2018-12-01 01:32:19,01:32:19,48
2018-12-01 01:32:29,01:32:29,47
2018-12-01 01:32:34,01:32:34,46
2018-12-01 01:32:39,01:32:39,47
