0,47
1,50
2,49
3,48
4,49
5,50
6,49
7,48
8,48
9,48
10,49
11,48
12,48
13,50
14,49
15,49
16,48
17,48
18,48
19,49
20,48
21,47
22,49
23,50
24,49
25,47
26,48
27,49
28,50
29,49
30,48
31,47
32,48
33,49
34,48
35,47
36,48
37,49
38,50
39,49
40,48
41,49
42,48
43,49
44,50
45,49
46,50
47,49
48,50
49,49
50,48
51,48
52,49
53,50
54,49
55,49
56,50
57,49
58,49
59,50
60,49
61,48
62,49
63,48
64,49
65,50
66,49
67,48
68,48
69,49
70,48
71,47
72,48
73,49
74,48
75,49
76,50
77,49
78,50
79,50
80,49
81,48
82,49
83,48
84,47
85,48
86,50
87,49
88,48
89,49
90,50
91,48
92,49
93,48
94,49
95,48
96,47
97,48
98,46
99,47
100,48
101,49
102,50
103,49
104,48
105,47
106,47
107,48
108,49
109,50
110,49
111,49
112,50
113,49
114,50
115,48
116,47
117,48
118,48
119,47
120,48
121,46
122,47
123,48
124,49
125,50
126,50
127,49
128,48
129,49
130,48
131,49
132,48
133,47
134,48
135,48
136,49
137,48
138,48
139,47
140,49
141,48
142,49
143,50
144,49
145,48
146,48
147,48
148,49
149,48
150,49
151,49
152,48
153,47
154,48
155,48
156,49
157,50
158,50
159,51
160,54
161,68
162,69
163,68
164,67
165,66
166,62
167,55
168,53
169,55
170,52
171,51
172,53
173,51
174,50
175,50
176,50
177,49
178,50
179,51
180,53
181,55
182,52
183,49
184,51
185,49
186,48
187,47
188,48
189,49
190,50
191,49
192,49
193,51
194,52
195,51
196,49
197,48
198,47
199,47
200,49
201,49
202,50
203,52
204,49
205,48
206,49
207,48
208,49
209,50
210,48
211,49
212,49
213,50
214,51
215,51
216,50
217,49
218,48
219,49
220,50
221,49
222,48
223,47
224,49
225,50
226,49
227,50
228,50
229,49
230,50
231,51
232,49
233,50
234,49
235,50
236,48
237,49
238,49
239,50
240,50
241,51
242,51
243,52
244,52
245,51
246,50
247,49
248,50
249,51
250,51
251,52
252,49
253,47
254,48
255,50
256,49
257,48
258,49
259,50
260,51
261,52
262,51
263,50
264,51
265,50
266,51
267,50
268,49
269,50
270,51
271,52
272,55
273,57
274,55
275,53
276,55
277,54
278,48
279,46
280,47
281,48
282,47
283,52
284,55
285,53
286,51
287,48
288,47
289,46
290,48
291,47
292,47
293,49
294,50
295,48
296,47
297,48
298,50
299,51
300,50
301,49
302,48
303,50
304,51
305,48
306,47
307,48
308,50
309,52
310,50
311,49
312,48
313,47
314,47
315,49
316,49
317,50
318,51
319,52
320,53
321,55
322,57
323,53
324,51
325,50
326,48
327,48
328,49
329,50
330,51
331,56
332,55
333,53
334,52
335,50
336,48
337,51
338,50
339,48
340,47
341,46
342,48
343,49
344,50
345,51
346,52
347,49
348,48
349,49
350,49
351,48
352,47
353,48
354,49
355,50
356,52
357,53
358,53
359,53
360,53
361,59
362,64
363,70
364,71
365,74
366,72
367,67
368,65
369,62
370,62
371,62
372,63
373,62
374,60
375,62
376,71
377,71
378,71
379,65
380,57
381,56
382,59
383,65
384,67
385,62
386,57
387,54
388,53
389,51
390,51
391,52
392,52
393,53
394,54
395,54
396,53
397,52
398,53
399,52
400,52
401,51
402,52
403,53
404,53
405,52
406,51
407,52
408,53
409,54
410,54
411,55
412,56
413,54
414,53
415,54
416,53
417,52
418,53
419,55
420,54
421,52
422,50
423,49
424,50
425,51
426,52
427,53
428,54
429,55
430,56
431,55
432,55
433,53
434,52
435,51
436,51
437,51
438,52
439,53
440,54
441,57
442,58
443,56
444,55
445,54
446,55
447,55
448,56
449,58
450,55
451,52
452,51
453,50
454,50
455,51
456,51
457,53
458,56
459,54
460,55
461,54
462,55
463,55
464,56
465,56
466,53
467,52
468,50
469,49
470,50
471,51
472,53
473,55
474,54
475,53
476,53
477,52
478,51
479,50
480,51
481,54
482,53
483,52
484,52
485,53
486,54
487,55
488,55
489,59
490,61
491,60
492,55
493,52
494,53
495,54
496,55
497,54
498,53
499,52
500,53
501,55
502,57
503,59
504,60
505,57
506,56
507,55
508,53
509,54
510,54
511,53
512,52
513,53
514,53
515,54
516,53
517,53
518,53
519,53
520,54
521,53
522,52
523,53
524,54
525,55
526,54
527,55
528,55
529,54
530,54
531,54
532,52
533,52
534,53
535,52
536,51
537,53
538,51
539,50
540,49
541,50
542,51
543,52
544,51
545,50
546,51
547,52
548,53
549,52
550,51
551,52
552,53
553,54
554,53
555,52
556,52
557,51
558,51
559,51
560,51
561,52
562,51
563,51
564,53
565,51
566,50
567,52
568,52
569,51
570,50
571,52
572,53
573,62
574,68
575,70
576,63
577,56
578,50
579,47
580,46
581,48
582,46
583,46
584,47
585,48
586,49
587,48
588,49
589,50
590,50
591,49
592,50
593,49
594,50
595,50
596,50
597,49
598,50
599,52
600,51
601,50
602,49
603,48
604,49
605,48
606,49
607,49
608,48
609,48
610,49
611,47
612,48
613,48
614,49
615,48
616,49
617,49
618,48
619,49
620,48
621,47
622,46
623,47
624,48
625,49
626,49
627,49
628,50
629,49
630,48
631,49
632,50
633,51
634,50
635,49
636,46
637,45
638,47
639,49
640,48
641,47
642,48
643,48
644,48
645,47
646,48
647,48
648,48
649,48
650,47
651,46
652,47
653,48
654,48
655,49
656,48
657,47
658,46
659,46
660,46
661,47
662,48
663,47
664,47
665,46
666,46
667,48
668,48
669,46
670,47
671,48
672,49
673,50
674,48
675,47
676,46
677,47
678,48
679,47
680,48
681,49
682,49
683,48
684,47
685,47
686,47
687,48
688,49
689,48
690,47
691,48
692,49
693,48
694,49
695,48
696,47
697,48
698,47
699,47
700,48
701,48
702,48
703,48
704,47
705,47
706,47
707,47
708,48
709,48
710,48
711,49
712,50
713,48
714,47
715,48
716,48
717,48
718,46
719,47
720,47
721,47
722,47
723,48
724,47
725,47
726,48
727,47
728,48
729,47
730,48
731,47
732,47
733,47
734,47
735,45
736,46
737,47
738,48
739,47
740,46
741,47
742,49
743,48
744,47
745,46
746,45
747,45
748,46
749,47
750,47
751,48
752,47
753,48
754,47
755,46
756,46
757,48
758,47
759,46
760,46
761,47
762,50
763,51
764,49
765,47
766,46
767,47
768,49
769,48
770,48
771,47
772,46
773,46
774,48
775,47
776,46
777,45
778,46
779,47
780,45
781,45
782,48
783,49
784,48
785,49
786,50
787,49
788,48
789,47
790,47
791,47
792,48
793,48
794,48
795,47
796,47
797,48
798,48
799,45
800,47
801,47
802,49
803,49
804,48
805,47
806,46
807,46
808,48
809,49
810,47
811,49
812,48
813,46
814,47
815,47
816,46
817,45
818,46
819,47
820,47
821,47
822,48
823,47
824,45
825,46
826,47
827,46
828,47
829,48
830,47
831,46
832,47
833,48
834,47
835,48
836,49
837,49
838,47
839,49
840,48
841,46
842,45
843,46
844,47
845,48
846,48
847,47
848,47
849,47
850,47
851,49
852,48
