0,62
1,66
2,68
3,67
4,66
5,59
6,56
7,55
8,56
9,57
10,57
11,57
12,58
13,56
14,59
15,59
16,59
17,59
18,58
19,56
20,55
21,56
22,57
23,58
24,58
25,57
26,57
27,56
28,55
29,55
30,54
31,54
32,55
33,55
34,56
35,56
36,57
37,56
38,57
39,59
40,58
41,57
42,56
43,57
44,59
45,59
46,58
47,57
48,56
49,55
50,54
51,53
52,54
53,54
54,56
55,55
56,55
57,56
58,56
59,56
60,57
61,58
62,59
63,59
64,60
65,61
66,61
67,64
68,65
69,66
70,70
71,75
72,73
73,72
74,71
75,70
76,67
77,65
78,59
79,59
80,58
81,56
82,55
83,56
84,58
85,57
86,56
87,53
88,54
89,56
90,56
91,57
92,58
93,59
94,59
95,58
96,59
97,59
98,61
99,60
100,61
101,63
102,65
103,66
104,67
105,68
106,69
107,67
108,64
109,65
110,66
111,67
112,68
113,69
114,70
115,64
116,59
117,56
118,53
119,53
120,52
121,52
122,53
123,53
124,52
125,52
126,53
127,55
128,55
129,55
130,56
131,57
132,56
133,56
134,55
135,54
136,54
137,56
138,59
139,60
140,58
141,57
142,56
143,55
144,55
145,55
146,56
147,56
148,57
149,56
150,57
151,58
152,59
153,61
154,62
155,63
156,62
157,63
158,63
159,65
160,66
161,65
162,61
163,60
164,57
165,56
166,58
167,56
168,53
169,52
170,51
171,52
172,54
173,55
174,56
175,58
176,57
177,57
178,56
179,55
180,54
181,55
182,56
183,57
184,58
185,63
186,63
187,63
188,62
189,58
190,60
191,61
192,62
193,63
194,64
195,65
196,67
197,66
198,65
199,64
200,65
201,66
202,68
203,69
204,68
205,66
206,65
207,62
208,60
209,61
210,60
211,59
212,57
213,56
214,55
215,55
216,56
217,61
218,62
219,59
220,57
221,58
222,57
223,55
224,56
225,56
226,56
227,56
228,57
229,58
230,57
231,58
232,57
233,55
234,53
235,52
236,53
237,54
238,55
239,57
240,57
241,58
242,59
243,60
244,61
245,60
246,58
247,58
248,59
249,60
250,59
251,59
252,60
253,58
254,56
255,57
256,58
257,57
258,56
259,57
260,58
261,60
262,59
263,55
264,55
265,54
266,53
267,54
268,54
269,54
270,54
271,55
272,56
273,55
274,54
275,53
276,53
277,52
278,53
279,53
280,52
281,51
282,52
283,53
284,54
285,56
286,60
287,59
288,58
289,57
290,57
291,55
292,54
293,53
294,53
295,54
296,54
297,55
298,56
299,65
300,71
301,69
302,65
303,60
304,59
305,58
306,59
307,60
308,60
309,59
310,58
311,55
312,54
313,53
314,53
315,54
316,54
317,54
318,54
319,55
320,56
321,56
322,55
323,56
324,57
325,58
326,59
327,59
328,57
329,55
330,54
331,55
332,55
333,54
334,54
335,53
336,52
337,53
338,54
339,55
340,54
341,53
342,52
343,50
344,49
345,48
346,48
347,51
348,50
349,49
350,50
351,49
352,50
353,49
354,50
355,49
356,48
357,49
358,51
359,61
360,63
361,62
362,61
363,58
364,55
365,54
366,54
367,55
368,55
369,55
370,54
371,54
372,55
373,56
374,56
375,55
376,54
377,55
378,60
379,68
380,68
381,66
382,61
383,55
384,53
385,52
386,50
387,49
388,48
389,48
390,48
391,49
392,48
393,47
394,50
395,49
396,47
397,48
398,47
399,48
400,49
401,49
402,50
403,49
404,53
405,55
406,52
407,50
408,49
409,48
410,47
411,48
412,48
413,47
414,48
415,49
416,50
417,50
418,48
419,49
420,50
421,49
422,50
423,50
424,49
425,50
426,50
427,50
428,49
429,48
430,48
431,49
432,50
433,49
434,49
435,50
436,49
437,48
438,47
439,46
440,47
441,48
442,48
443,48
444,48
445,47
446,47
447,46
448,47
449,48
450,48
451,47
452,48
453,49
454,48
455,47
456,46
457,47
458,48
459,47
460,46
461,48
462,50
463,49
464,50
465,48
466,47
467,48
468,47
469,46
470,46
471,45
472,46
473,47
474,47
475,46
476,45
477,45
478,47
479,49
480,48
481,47
482,48
483,46
484,48
485,47
486,46
487,45
488,46
489,47
490,47
491,47
492,48
493,47
494,46
495,46
496,47
497,48
498,48
499,46
500,47
501,47
502,47
503,46
504,47
505,49
506,48
507,47
508,46
509,45
510,47
511,48
512,47
513,47
514,46
515,46
516,47
517,47
518,47
519,48
520,47
521,48
522,47
523,46
524,45
525,46
526,47
527,48
528,47
529,47
530,46
531,47
532,46
533,45
534,45
535,46
536,46
537,46
538,47
539,46
540,45
541,46
542,45
543,44
544,45
545,46
546,46
547,47
548,45
549,44
550,45
551,44
552,45
553,44
554,45
555,46
556,45
557,46
558,47
559,46
560,45
561,45
562,46
563,45
564,45
565,46
566,47
567,47
568,46
569,46
570,47
571,46
572,45
573,44
574,45
575,46
576,46
577,47
578,46
579,45
580,44
581,45
582,46
583,46
584,46
585,47
586,48
587,47
588,46
589,45
590,46
591,47
592,46
593,45
594,46
595,45
596,46
597,45
598,45
599,46
600,47
601,46
602,47
603,46
604,47
605,47
606,47
607,48
608,47
609,46
610,46
611,47
612,46
613,47
614,46
615,45
616,47
617,48
618,46
619,47
620,46
621,45
622,45
623,45
624,46
625,45
626,46
627,47
628,46
629,45
630,44
631,45
632,46
633,45
634,46
635,47
636,46
637,46
638,46
639,45
640,46
641,46
642,46
643,45
644,45
645,45
646,46
647,47
648,46
649,46
650,45
651,46
652,47
653,46
654,45
655,44
656,44
657,46
658,46
659,48
660,46
661,45
662,44
663,45
664,47
665,45
666,45
667,46
668,45
669,45
670,46
671,46
672,46
673,47
674,46
675,47
676,46
677,46
678,45
679,47
680,47
681,46
682,47
683,46
684,47
685,46
686,46
687,47
688,47
689,47
